,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
283,Trent Sherfield,MIA,WR,26,2,0,0,0,0,0,0,0,0,,0,4,3,17,5.67,0,0,0,0,,,2,4.7,4.7,3.2,,121,
284,Durham Smythe,MIA,TE,27,2,2,0,0,0,0,0,0,0,,0,3,2,19,9.50,0,0,0,0,,,2,3.9,3.9,2.9,,52,
285,Jalen Reagor,MIN,WR,23,2,0,0,0,0,0,0,1,17,17.00,0,2,1,7,7.00,0,0,0,0,,,2,3.4,3.4,2.9,,111,
286,Tony Jones,NOR,RB,25,2,0,0,0,0,0,0,2,8,4.00,0,2,2,12,6.00,0,0,0,0,,,2,4.0,4.0,3.0,,76,
287,Dwayne Washington,NOR,RB,28,1,0,0,0,0,0,0,4,18,4.50,0,0,0,0,,0,0,0,0,,,2,1.8,1.8,1.8,,78,
288,Hunter Henry,NWE,TE,28,2,2,0,0,0,0,0,0,0,,0,4,2,20,10.00,0,0,0,0,,,2,4.0,4.0,3.0,,51,
289,Matt Breida,NYG,RB,27,2,0,0,0,0,0,0,6,20,3.33,0,1,0,0,,0,0,0,0,,,2,2.0,2.0,2.0,,77,
290,Kenny Golladay,NYG,WR,29,2,1,0,0,0,0,0,0,0,,0,2,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,114,
291,Tanner Hudson,NYG,TE,28,2,0,0,0,0,0,0,0,0,,0,3,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,50,
292,Kadarius Toney,NYG,WR,23,2,1,0,0,0,0,0,2,23,11.50,0,3,2,0,0.00,0,0,0,0,,,2,4.3,4.3,3.3,,112,
293,Jeff Smith,NYJ,WR,25,2,0,0,0,0,0,0,0,0,,0,1,1,17,17.00,0,0,0,0,,,2,2.7,2.7,2.2,,122,
294,Cody Hollister,TEN,WR,29,2,0,0,0,0,0,0,0,0,,0,1,1,22,22.00,0,0,0,0,,,2,3.2,3.2,2.7,,115,
295,Geoff Swaim,TEN,TE,29,2,2,0,0,0,0,0,0,0,,0,4,3,19,6.33,0,0,0,0,,,2,4.9,4.9,3.4,,53,
296,Zach Pascal,PHI,WR,28,2,0,0,0,0,0,0,0,0,,0,3,3,21,7.00,0,0,0,0,,,2,5.1,5.1,3.6,,117,
297,Jaylen Warren,PIT,RB,24,2,0,0,0,0,0,0,7,22,3.14,0,2,1,0,0.00,0,0,0,0,,,2,3.2,3.2,2.7,,74,
298,Ameer Abdullah,LVR,RB,29,2,0,0,0,0,0,0,0,0,,0,2,1,23,23.00,0,0,0,0,,,2,3.3,3.3,2.8,,73,
299,Mike Davis,BAL,RB,29,2,0,0,0,0,0,0,7,15,2.14,0,0,0,0,,0,1,0,0,,,2,1.5,1.5,1.5,,80,
300,Tre' McKitty,LAC,TE,23,2,0,0,0,0,0,0,0,0,,0,4,3,24,8.00,0,1,0,0,,,2,5.4,5.4,3.9,,47,
301,Marquise Goodwin,SEA,WR,32,2,0,0,0,0,0,0,0,0,,0,3,2,22,11.00,0,0,0,0,,,2,4.2,4.2,3.2,,116,
302,Kenneth Walker III,SEA,RB,22,1,0,0,0,0,0,0,4,10,2.50,0,3,2,5,2.50,0,0,0,0,,,2,3.5,3.5,2.5,,81,
303,Cameron Brate,TAM,TE,31,2,1,0,0,0,0,0,0,0,,0,5,2,16,8.00,0,0,0,0,,,2,3.6,3.6,2.6,,55,
304,Rachaad White,TAM,RB,23,2,0,0,0,0,0,0,8,15,1.88,0,4,2,7,3.50,0,0,0,0,,,2,4.2,4.2,3.2,,75,
305,John Bates,WAS,TE,25,2,1,0,0,0,0,0,0,0,,0,4,2,15,7.50,0,0,0,0,,,2,3.5,3.5,2.5,,57,
306,Armani Rogers,WAS,TE,25,2,0,0,0,0,0,0,0,0,,0,1,1,23,23.00,0,0,0,0,,,2,3.3,3.3,2.8,,48,
307,Anthony Firkser,ATL,TE,27,2,1,0,0,0,0,0,0,0,,0,2,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,64,
309,Parker Hesse,ATL,TE,27,2,0,0,0,0,0,0,0,0,,0,3,2,10,5.00,0,0,0,0,,,1,3.0,3.0,2.0,,59,
310,Quintin Morris,BUF,TE,23,1,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,65,
311,D'Onta Foreman,CAR,RB,26,2,0,0,0,0,0,0,4,14,3.50,0,0,0,0,,0,0,0,0,,,1,1.4,1.4,1.4,,82,
312,Shi Smith,CAR,WR,24,2,2,0,0,0,0,0,0,0,,0,9,2,14,7.00,0,0,0,0,,,1,3.4,3.4,2.4,,124,
313,Stephen Sullivan,CAR,TE,26,1,0,0,0,0,0,0,0,0,,0,1,1,13,13.00,0,0,0,0,,,1,2.3,2.3,1.8,,58,
314,David Bell,CLE,WR,22,2,1,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,133,
315,Andre Baccellia,ARI,WR,25,2,0,0,0,0,0,0,0,0,,0,2,2,12,6.00,0,0,0,0,,,1,3.2,3.2,2.2,,127,
316,Andy Isabella,ARI,WR,26,1,0,0,0,0,0,0,0,0,,0,3,1,10,10.00,0,0,0,0,,,1,2.0,2.0,1.5,,130,
317,Simi Fehoko,DAL,WR,25,2,0,0,0,0,0,0,0,0,,0,3,2,12,6.00,0,0,0,0,,,1,3.2,3.2,2.2,,128,
318,Troy Hairston,HOU,RB,24,2,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,87,
319,Brevin Jordan,HOU,TE,22,2,1,0,0,0,0,0,0,0,,0,6,3,8,2.67,0,0,0,0,,,1,3.8,3.8,2.3,,61,
320,Jamal Agnew,JAX,WR,27,2,0,0,0,0,0,0,3,7,2.33,0,2,1,6,6.00,0,0,0,0,,,1,2.3,2.3,1.8,,125,
321,Dan Arnold,JAX,TE,27,2,0,0,0,0,0,0,0,0,,0,1,1,8,8.00,0,0,0,0,,,1,1.8,1.8,1.3,,62,
322,Michael Burton,KAN,RB,30,2,0,0,0,0,0,0,1,6,6.00,0,1,1,2,2.00,0,0,0,0,,,1,1.8,1.8,1.3,,85,
323,C.J. Ham,MIN,RB,29,2,0,0,0,0,0,0,0,0,,0,1,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,86,
324,Deonte Harty,NOR,WR,25,2,0,0,0,0,0,0,0,0,,0,2,2,13,6.50,0,0,0,0,,,1,3.3,3.3,2.3,,126,
325,Lil'Jordan Humphrey,NWE,WR,24,2,1,0,0,0,0,0,0,0,,0,2,1,11,11.00,0,0,0,0,,,1,2.1,2.1,1.6,,129,
326,DeVante Parker,NWE,WR,29,2,2,0,0,0,0,0,0,0,,0,4,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,131,
327,Gary Brightwell,NYG,RB,23,2,0,0,0,0,0,0,1,14,14.00,0,0,0,0,,0,0,0,0,,,1,1.4,1.4,1.4,,83,
328,Wan'Dale Robinson,NYG,WR,21,1,0,0,0,0,0,0,0,0,,0,1,1,5,5.00,0,0,0,0,,,1,1.5,1.5,1.0,,136,
329,Chigoziem Okonkwo,TEN,TE,23,2,0,0,0,0,0,0,1,-4,-4.00,0,1,1,11,11.00,0,0,0,0,,,1,1.7,1.7,1.2,,63,
330,Patrick Ricard,BAL,RB,28,2,2,0,0,0,0,0,1,5,5.00,0,1,1,7,7.00,0,0,0,0,,,1,2.2,2.2,1.7,,84,
331,Tylan Wallace,BAL,WR,23,2,0,0,0,0,0,0,0,0,,0,3,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,132,
332,D'Wayne Eskridge,SEA,WR,25,2,0,0,0,0,0,0,0,0,,0,3,2,6,3.00,0,0,0,0,,,1,2.6,2.6,1.6,,134,
333,Tyler Kroft,SFO,TE,30,2,2,0,0,0,0,0,0,0,,0,2,1,9,9.00,0,0,0,0,,,1,1.9,1.9,1.4,,60,
334,Dax Milne,WAS,WR,23,2,0,0,0,0,0,0,0,0,,0,2,1,6,6.00,0,0,0,0,,,1,1.6,1.6,1.1,,135,
335,Bryan Edwards,ATL,WR,24,2,1,0,0,0,0,0,0,0,,0,3,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,139,
336,Caleb Huntley,ATL,RB,24,1,0,0,0,0,0,0,1,3,3.00,0,0,0,0,,0,0,0,0,,,,0.3,0.3,0.3,,89,
337,Damien Williams,ATL,RB,30,1,1,0,0,0,0,0,2,2,1.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,90,
338,Taiwan Jones,BUF,,34,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,96,
340,Case Keenum,BUF,QB,34,1,0,0,2,0,0,0,3,2,0.67,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,37,
341,Tommy Sweeney,BUF,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,72,
342,Terrace Marshall Jr.,CAR,,22,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,141,
343,Andre Roberts,CAR,,34,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,142,
344,Tommy Tremble,CAR,TE,22,2,0,0,0,0,0,0,0,0,,0,1,1,1,1.00,0,0,0,0,,,,1.1,1.1,0.6,,71,
345,Khari Blasingame,CHI,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,97,
346,Cole Kmet,CHI,,23,2,2,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,73,
347,Darnell Mooney,CHI,WR,25,2,2,0,0,0,0,0,0,0,,0,5,2,4,2.00,0,0,0,0,,,,2.4,2.4,1.4,,137,
348,Ihmir Smith-Marsette,CHI,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,143,
349,Trevon Wesco,CHI,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,74,
350,Chris Evans,CIN,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,98,
351,Clark Harris,CIN,,38,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,75,
352,Stanley Morgan Jr.,CIN,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,144,
353,Drew Sample,CIN,TE,26,2,2,0,0,0,0,0,0,0,,0,2,2,-2,-1.00,0,0,0,0,,,,1.8,1.8,0.8,,94,
354,Trent Taylor,CIN,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,145,
355,Mitchell Wilcox,CIN,TE,26,2,0,0,0,0,0,0,0,0,,0,1,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,67,
356,Demetric Felton,CLE,RB,24,2,0,0,0,0,0,0,1,-4,-4.00,0,2,1,3,3.00,0,1,0,0,,,,0.9,0.9,0.4,,112,
357,Jesse James,CLE,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,76,
358,Keke Coutee,IND,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,146,
359,Nick Foles ,IND,,33,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,38,
360,Deon Jackson,IND,RB,23,2,0,0,0,0,0,0,2,-3,-1.50,0,0,0,0,,0,0,0,0,,,,-0.3,-0.3,-0.3,,113,
361,Stephen Anderson,ARI,TE,29,2,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,69,
362,Jonathan Ward,ARI,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,99,
363,Maxx Williams,ARI,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,77,
364,Rico Dowdle,DAL,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,100,
365,KaVontae Turpin,DAL,WR,26,2,0,0,0,0,0,0,1,3,3.00,0,0,0,0,,0,0,0,0,,,,0.3,0.3,0.3,,138,
366,Mike Boone,DEN,RB,27,2,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,91,
367,KJ Hamler,DEN,,23,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,147,
368,Eric Tomlinson,DEN,,30,2,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,78,
369,Quintez Cephus,DET,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,148,
371,Justin Jackson,DET,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,101,
372,Kalif Raymond,DET,,28,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,149,
373,Tyler Davis,GNB,TE,25,2,0,0,0,0,0,0,0,0,,0,2,1,3,3.00,0,0,0,0,,,,1.3,1.3,0.8,,68,
374,Marcedes Lewis,GNB,,38,2,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,79,
375,Amari Rodgers,GNB,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,150,
376,Chris Conley,HOU,,30,2,0,0,0,0,0,0,0,0,,0,2,0,0,,0,0,0,0,,,,,,,,151,
377,Phillip Dorsett,HOU,,29,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,152,
378,Dare Ogunbowale,HOU,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,102,
379,Luke Farrell,JAX,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,80,
380,Jamycal Hasty,JAX,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,103,
381,Chris Manhertz,JAX,,30,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,81,
382,Chad Henne,KAN,,37,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,1,0,0,,,,,,,,39,
383,Salvon Ahmed,MIA,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,104,
384,Cethan Carter,MIA,,27,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,82,
385,Myles Gaskin,MIA,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,105,
386,Hunter Long,MIA,,24,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,83,
387,Ben Ellefson,MIN,TE,26,2,0,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,0,0,0,,,,1.2,1.2,0.7,,70,
388,Marquez Callaway,NOR,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,153,
389,Adam Prentice,NOR,RB,25,2,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,0,1,0,0,,,,1.2,1.2,0.7,,92,
390,Adam Trautman,NOR,,25,2,2,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,84,
391,Matthew Slater,NWE,,37,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,154,
392,Darius Slayton,NYG,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,155,
393,Antonio Williams,NYG,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,106,
394,Lawrence Cager,NYJ,,25,1,1,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,156,
395,Justin Hardee,NYJ,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,157,
396,Ty Johnson,NYJ,RB,25,2,0,0,0,0,0,0,0,0,,0,3,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,88,
397,C.J. Uzomah,NYJ,,29,1,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,85,
398,Trenton Cannon,TEN,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,107,
399,Josh Gordon,TEN,,31,1,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,158,
400,Malik Willis,TEN,QB,23,1,0,1,4,6,0,0,4,16,4.00,0,0,0,0,,0,1,1,0,,,,-0.2,0.8,-0.2,,41,
402,Jack Stoll,PHI,,24,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,86,
403,Noah Togiai,PHI,,25,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,87,
404,Miles Boykin,PIT,,26,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,159,
405,Gunner Olszewski,PIT,WR,26,2,0,0,0,0,0,0,1,18,18.00,0,0,0,0,,0,1,1,0,,,,-0.2,0.8,-0.2,,170,
406,Benny Snell Jr.,PIT,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,108,
407,Derek Watt,PIT,RB,30,2,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,93,
408,Jesper Horsted,LVR,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,160,
409,Jakob Johnson,LVR,RB,28,2,1,0,0,0,0,0,0,0,,0,1,1,1,1.00,0,0,0,0,,,,1.1,1.1,0.6,,95,
410,Tyron Johnson,LVR,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,161,
411,Zamir White,LVR,RB,23,2,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,94,
412,Tutu Atwell,LAR,,23,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,162,
413,Jake Funk,LAR,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,109,
414,Jacob Harris,LAR,,25,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,88,
415,Brycen Hopkins,LAR,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,89,
416,Matthew Orzech,LAR,,27,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,90,
417,Keir Thomas,LAR,,24,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,163,
418,Josh Oliver,BAL,,25,2,1,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,91,
419,James Proche,BAL,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,164,
420,Chase Daniel,LAC,,36,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,40,
421,Jalen Guyton,LAC,,25,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,165,
422,Richard Rodgers,LAC,,30,2,0,0,0,0,0,0,0,0,,0,1,0,0,,0,0,0,0,,,,,,,,92,
423,Penny Hart,SEA,,26,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,166,
424,Malik Turner,SFO,,26,1,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,167,
425,Charlie Woerner,SFO,,25,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,93,
426,Giovani Bernard,TAM,,31,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,110,
427,Jaelon Darden,TAM,WR,23,2,0,0,0,0,0,0,1,2,2.00,0,0,0,0,,0,0,0,0,,,,0.2,0.2,0.2,,140,
428,Cade Otton,TAM,TE,23,2,2,0,0,0,0,0,0,0,,0,2,1,4,4.00,0,0,0,0,,,,1.4,1.4,0.9,,66,
429,Dyami Brown,WAS,,23,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,168,
430,Cam Sims,WAS,,26,2,0,0,0,0,0,0,0,0,,0,3,0,0,,0,0,0,0,,,,,,,,169,
431,Jonathan Williams,WAS,,28,2,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,111,
433,Brandon Powell,LAR,WR,27,2,0,0,0,0,0,0,2,-23,-11.50,0,2,2,16,8.00,0,0,0,0,,,-1,1.3,1.3,0.3,,171,
434,Chuba Hubbard,CAR,RB,23,2,0,0,0,0,0,0,1,3,3.00,0,0,0,0,,0,1,1,0,,,-2,-1.7,-0.7,-1.7,,114,
435,DeeJay Dallas,SEA,RB,24,2,0,0,1,0,0,1,0,0,,0,0,0,0,,0,0,0,0,,,-2,-2.0,-1.0,-1.0,,115,
