,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
173,Greg Dortch,ARI,WR,24,11,2,0,0,0,0,0,2,4,2.00,0,39,34,324,9.53,2,1,1,2,,,43,76.8,80.8,59.8,,65,
174,Jahan Dotson,WAS,WR,22,6,4,0,0,0,0,0,2,-7,-3.50,0,25,14,179,12.79,4,0,0,4,1,,43,57.2,60.2,50.2,,64,
175,Evan Engram,JAX,TE,28,10,7,0,0,0,0,0,1,0,0.00,0,51,36,352,9.78,1,0,0,1,1,,43,79.2,82.2,61.2,,18,
176,Tyler Higbee,LAR,TE,29,10,10,0,0,0,0,0,0,0,,0,73,48,430,8.96,0,0,0,0,,,43,91.0,94.0,67.0,,19,
177,Dawson Knox,BUF,TE,26,9,9,0,0,0,0,0,0,0,,0,40,31,310,10.00,2,0,0,2,,,43,74.0,77.0,58.5,,20,
178,Noah Brown,DAL,WR,26,9,9,0,0,0,0,0,0,0,,0,45,28,384,13.71,1,1,1,1,,,42,70.4,74.4,56.4,,66,
179,Chase Edmonds,2TM,RB,26,10,2,0,0,0,0,0,46,135,2.93,2,19,11,96,8.73,1,0,0,3,,,41,52.1,55.1,46.6,,50,
180,Marvin Jones,JAX,WR,32,9,7,0,0,0,0,0,0,0,,0,50,28,346,12.36,1,0,0,1,,,41,68.6,71.6,54.6,,67,
181,Nick Westbrook-Ikhine,TEN,WR,25,10,8,0,0,0,0,0,0,0,,0,25,14,285,20.36,2,0,0,2,,,41,54.5,57.5,47.5,,68,
182,Marquise Goodwin,SEA,WR,32,8,0,0,0,0,0,0,0,0,,0,22,16,217,13.56,3,0,0,3,,,40,55.7,58.7,47.7,,70,
183,Caleb Huntley,ATL,RB,24,9,0,0,0,0,0,0,70,335,4.79,1,1,1,2,2.00,0,1,0,1,,,40,40.7,43.7,40.2,,53,
185,Alexander Mattison,MIN,RB,24,10,0,0,0,0,0,0,42,149,3.55,2,14,11,74,6.73,1,0,0,3,,,40,51.3,54.3,45.8,,51,
186,Jerick McKinnon,KAN,RB,30,10,0,0,0,0,0,0,39,149,3.82,0,34,26,212,8.15,1,1,1,1,,,40,66.1,73.1,53.1,,52,
187,DeVante Parker,NWE,WR,29,9,7,0,0,0,0,0,0,0,,0,30,17,340,20.00,1,0,0,1,,,40,57.0,60.0,48.5,,69,
188,Robert Tonyan,GNB,TE,28,11,3,0,0,0,0,0,0,0,,0,51,41,342,8.34,1,0,0,1,,,40,81.2,84.2,60.7,,21,
189,Rachaad White,TAM,RB,23,10,1,0,0,0,0,0,60,222,3.70,1,25,20,135,6.75,0,1,1,1,,,40,59.7,66.7,49.7,,54,
190,Rashod Bateman,BAL,WR,23,6,5,0,0,0,0,0,0,0,,0,28,15,285,19.00,2,1,1,2,,,39,53.5,57.5,46.0,,72,
191,James Cook,BUF,RB,23,10,0,0,0,0,0,0,44,255,5.80,1,14,7,96,13.71,0,1,1,1,,,39,46.1,50.1,42.6,,55,
192,Chris Moore,HOU,WR,29,9,2,0,0,0,0,0,2,5,2.50,0,34,22,261,11.86,2,0,0,2,,,39,60.6,63.6,49.6,,71,
193,P.J. Walker,CAR,QB,27,6,5,63,106,731,3,3,6,39,6.50,0,0,0,0,,0,0,0,0,,,39,39.1,45.1,42.1,,38,
194,Bailey Zappe,NWE,QB,23,4,2,65,92,781,5,3,10,0,0.00,0,1,1,-6,-6.00,0,4,3,0,,,39,39.6,48.6,42.1,,39,
195,Terrace Marshall Jr.,CAR,WR,22,8,4,0,0,0,0,0,0,0,,0,31,17,320,18.82,1,0,0,1,,,38,55.0,58.0,46.5,,73,
196,Robert Woods,TEN,WR,30,10,8,0,0,0,0,0,0,0,,0,50,30,335,11.17,1,1,1,1,,,38,67.5,71.5,52.5,,74,
197,Noah Fant,SEA,TE,25,10,10,0,0,0,0,0,0,0,,0,38,30,306,10.20,1,0,0,1,,,37,66.6,69.6,51.6,,22,
198,Kenneth Gainwell,PHI,RB,23,10,0,0,0,0,0,0,30,129,4.30,3,14,9,50,5.56,0,0,0,3,,,36,44.9,47.9,40.4,,56,
199,K.J. Osborn,MIN,WR,25,10,8,0,0,0,0,0,2,1,0.50,0,47,27,237,8.78,2,0,0,2,,,36,62.8,65.8,49.3,,75,
200,Damiere Byrd,ATL,WR,29,8,3,0,0,0,0,0,0,0,,0,16,9,229,25.44,2,0,0,2,,,35,43.9,46.9,39.4,,77,
201,Austin Hooper,TEN,TE,28,10,1,0,0,0,0,0,0,0,,0,29,21,227,10.81,2,0,0,2,,,35,55.7,58.7,45.2,,23,
202,Kalif Raymond,DET,WR,28,10,4,0,0,0,0,0,4,30,7.50,0,38,26,335,12.88,0,1,1,0,,,35,60.5,64.5,47.5,,78,
203,Michael Thomas,NOR,WR,29,3,3,0,0,0,0,0,0,0,,0,22,16,171,10.69,3,0,0,3,,,35,51.1,54.1,43.1,,76,
204,Cade Otton,TAM,TE,23,9,6,0,0,0,0,0,0,0,,0,35,26,281,10.81,1,0,0,1,,,34,60.1,63.1,47.1,,24,
205,Demarcus Robinson,BAL,WR,28,10,2,0,0,0,0,0,0,0,,0,38,25,280,11.20,1,0,0,1,,,34,59.0,62.0,46.5,,79,
206,Daniel Bellinger,NYG,TE,22,7,6,0,0,0,0,0,1,2,2.00,1,18,16,152,9.50,2,0,0,3,,,33,49.4,52.4,41.4,,25,
207,Randall Cobb,GNB,WR,32,7,1,0,0,0,0,0,0,0,,0,32,24,330,13.75,0,1,0,0,,,33,57.0,60.0,45.0,,81,
208,Isaiah Likely,BAL,TE,22,10,1,0,0,0,0,0,0,0,,0,33,18,206,11.44,2,0,0,2,,,33,50.6,53.6,41.6,,26,
209,Dante Pettis,CHI,WR,27,11,3,0,0,0,0,0,2,37,18.50,0,21,12,176,14.67,2,1,0,2,,,33,45.3,48.3,39.3,,80,
210,Ben Skowronek,LAR,WR,25,10,7,0,0,0,0,0,1,17,17.00,1,43,27,249,9.22,0,0,0,1,,,33,59.6,62.6,46.1,,82,
211,Jaylen Warren,PIT,RB,24,10,0,0,0,0,0,0,38,190,5.00,0,18,16,137,8.56,0,1,0,0,,,33,48.7,54.7,40.7,,57,
212,Hunter Henry,NWE,TE,28,10,9,0,0,0,0,0,0,0,,0,29,20,260,13.00,1,0,0,1,,,32,52.0,55.0,42.0,,27,
213,Julio Jones,TAM,WR,33,5,2,0,0,0,0,0,3,17,5.67,0,21,11,178,16.18,2,0,0,2,,,32,42.5,45.5,37.0,,87,
214,Jarvis Landry,NOR,WR,30,6,2,0,0,0,0,0,0,0,,0,31,21,238,11.33,1,0,0,1,1,,32,52.8,55.8,42.3,,85,
216,Dalton Schultz,DAL,TE,26,8,8,0,0,0,0,0,0,0,,0,42,29,279,9.62,1,1,1,1,,,32,60.9,64.9,46.4,,28,
217,Laviska Shenault Jr.,CAR,WR,24,7,1,0,0,0,0,0,5,48,9.60,1,18,15,148,9.87,1,0,0,2,,,32,46.6,49.6,39.1,,86,
218,Tre'Quan Smith,NOR,WR,26,9,3,0,0,0,0,0,0,0,,0,25,17,264,15.53,1,0,0,1,,,32,49.4,52.4,40.9,,83,
219,Quez Watkins,PHI,WR,24,10,4,0,0,0,0,0,1,-3,-3.00,0,19,14,224,16.00,2,1,1,2,,,32,46.1,50.1,39.1,,84,
220,Braxton Berrios,NYJ,WR,27,10,1,1,1,2,1,0,7,82,11.71,2,18,12,69,5.75,0,1,0,2,,,31,43.2,43.2,37.2,,88,
221,Deon Jackson,IND,RB,23,10,2,0,0,0,0,0,42,130,3.10,1,21,20,124,6.20,0,0,0,1,,,31,51.4,57.4,41.4,,58,
222,Trent Sherfield,MIA,WR,26,10,1,0,0,0,0,0,0,0,,0,30,22,247,11.23,1,0,0,1,,,31,52.7,55.7,41.7,,89,
223,Cam Akers,LAR,RB,23,8,2,0,0,0,0,0,76,237,3.12,1,6,2,18,9.00,0,1,1,1,,,30,31.5,35.5,30.5,,60,
224,Jordan Akins,HOU,TE,30,8,1,0,0,0,0,0,0,0,,0,21,16,239,14.94,1,0,0,1,,,30,45.9,48.9,37.9,,29,
225,Rex Burkhead,HOU,RB,32,10,0,0,1,0,0,0,24,83,3.46,0,35,27,159,5.89,1,0,0,1,,,30,57.2,60.2,43.7,,59,
226,Equanimeous St. Brown,CHI,WR,26,11,11,0,0,0,0,0,5,53,10.60,0,27,13,188,14.46,1,1,0,1,,,30,43.1,46.1,36.6,,90,
227,Justin Watson,KAN,WR,26,10,1,0,0,0,0,0,0,0,,0,19,10,180,18.00,2,0,0,2,,,30,40.0,43.0,35.0,,91,
228,Teddy Bridgewater,MIA,QB,30,4,1,37,60,522,3,3,2,21,10.50,0,0,0,0,,0,0,0,0,,,29,29.0,35.0,32.0,,40,
229,Russell Gage,TAM,WR,26,7,4,0,0,0,0,0,0,0,,0,40,29,231,7.97,1,1,1,1,1,,29,58.1,62.1,43.6,,92,
230,Nyheim Hines,2TM,RB,26,10,4,0,0,0,0,0,19,28,1.47,1,31,26,197,7.58,0,1,0,1,,,29,54.5,57.5,41.5,,62,
231,J.D. McKissic,WAS,RB,29,8,0,0,0,0,0,0,22,95,4.32,0,40,27,173,6.41,0,0,0,0,1,,29,55.8,58.8,42.3,,61,
232,Foster Moreau,LVR,TE,25,8,7,0,0,0,0,0,0,2,,0,34,21,251,11.95,1,1,1,1,,,29,50.3,54.3,39.8,,30,
233,Wan'Dale Robinson,NYG,WR,21,6,3,0,0,0,0,0,2,-1,-0.50,0,31,23,227,9.87,1,0,0,1,,,29,51.6,54.6,40.1,,93,
234,Irv Smith Jr.,MIN,TE,24,7,0,0,0,0,0,0,0,0,,0,33,22,168,7.64,2,1,0,2,,,29,50.8,53.8,39.8,,31,
235,Mo Alie-Cox,IND,TE,29,11,8,0,0,0,0,0,0,0,,0,19,14,163,11.64,2,0,0,2,,,28,42.3,45.3,35.3,,32,
236,Treylon Burks,TEN,WR,22,6,3,0,0,0,0,0,2,12,6.00,0,30,20,264,13.20,0,0,0,0,,,28,47.6,50.6,37.6,,95,
237,J.K. Dobbins,BAL,RB,24,4,4,0,0,0,0,0,35,123,3.51,1,6,6,39,6.50,1,0,0,2,,,28,34.2,37.2,31.2,,63,
238,Greg Dulcich,DEN,TE,22,5,3,0,0,0,0,0,0,0,,0,26,17,223,13.12,1,0,0,1,,,28,45.3,48.3,36.8,,33,
239,Noah Gray,KAN,TE,23,10,5,0,0,0,0,0,1,1,1.00,1,22,16,158,9.88,1,0,0,2,,,28,43.9,46.9,35.9,,34,
240,KhaDarel Hodge,ATL,WR,27,11,1,0,0,0,0,0,0,0,,0,17,12,197,16.42,1,0,0,1,1,,28,39.7,42.7,33.7,,94,
241,Mark Ingram,NOR,RB,33,8,3,0,0,0,0,0,51,196,3.84,1,12,11,46,4.18,0,2,2,1,1,,28,39.2,44.2,33.7,,64,
242,Rashid Shaheed,NOR,WR,24,6,1,0,0,0,0,0,1,44,44.00,1,8,6,111,18.50,1,0,0,2,,,28,33.5,36.5,30.5,,96,
243,Nelson Agholor,NWE,WR,29,9,4,0,0,0,0,0,0,0,,0,24,17,245,14.41,1,2,2,1,,,27,43.5,48.5,35.0,,98,
244,Michael Gallup,DAL,WR,26,7,5,0,0,0,0,0,0,0,,0,34,19,211,11.11,1,0,0,1,,,27,46.1,49.1,36.6,,97,
245,Javonte Williams,DEN,RB,22,4,4,0,0,0,0,0,47,204,4.34,0,22,16,76,4.75,0,1,1,0,,,26,42.0,46.0,34.0,,65,
247,Jelani Woods,IND,TE,24,9,0,0,0,0,0,0,0,0,,0,13,7,79,11.29,3,0,0,3,,,26,32.9,32.9,29.4,,35,
248,Dyami Brown,WAS,WR,23,9,0,0,0,0,0,0,0,0,,0,11,4,126,31.50,2,0,0,2,,,25,28.6,31.6,26.6,,99,
249,Gus Edwards,BAL,RB,27,2,1,0,0,0,0,0,27,131,4.85,2,1,0,0,,0,0,0,2,,,25,25.1,28.1,25.1,,66,
250,Kylen Granson,IND,TE,24,11,3,0,0,0,0,0,1,0,0.00,0,32,25,249,9.96,0,1,0,0,,,25,49.9,52.9,37.4,,36,
251,Richie James,NYG,WR,27,10,1,0,0,0,0,0,2,6,3.00,0,29,23,239,10.39,1,3,3,1,,,25,47.5,53.5,36.0,,100,
252,Robbie Anderson,2TM,WR,29,11,6,0,0,0,0,0,0,0,,0,34,14,202,14.43,1,1,1,1,,,24,38.2,42.2,31.2,,101,
253,Matt Breida,NYG,RB,27,10,0,0,0,0,0,0,32,106,3.31,1,9,7,70,10.00,0,0,0,1,,,24,30.6,33.6,27.1,,67,
254,Justice Hill,BAL,RB,25,8,0,0,0,0,0,0,39,220,5.64,0,8,8,35,4.38,0,1,1,0,,,24,31.5,35.5,27.5,,68,
255,O.J. Howard,HOU,TE,28,10,8,0,0,0,0,0,0,0,,0,19,9,119,13.22,2,0,0,2,,,24,32.9,35.9,28.4,,38,
256,Logan Thomas,WAS,TE,31,8,7,0,0,0,0,0,0,0,,0,33,20,183,9.15,1,0,0,1,,,24,44.3,47.3,34.3,,37,
257,Darren Waller,LVR,TE,30,5,4,0,0,0,0,0,0,0,,0,24,16,175,10.94,1,0,0,1,,,24,39.5,42.5,31.5,,39,
258,Jamal Agnew,JAX,WR,27,8,0,0,0,0,0,0,5,29,5.80,0,15,10,82,8.20,2,0,0,2,,,23,33.1,33.1,28.1,,102,
259,Harrison Bryant,CLE,TE,24,10,6,0,0,0,0,0,0,0,,0,31,21,170,8.10,1,0,0,1,,,23,44.0,47.0,33.5,,41,
260,Kendall Hinton,DEN,WR,25,8,2,0,0,0,0,0,0,0,,0,15,13,227,17.46,0,0,0,0,,,23,35.7,38.7,29.2,,103,
261,Kyle Juszczyk,SFO,RB,31,9,6,0,0,0,0,0,4,14,3.50,1,15,11,153,13.91,0,0,0,1,,,23,33.7,36.7,28.2,,69,
262,Chigoziem Okonkwo,TEN,TE,23,10,5,0,0,0,0,0,1,-4,-4.00,0,15,8,172,21.50,1,0,0,1,,,23,30.8,33.8,26.8,,42,
263,Colby Parkinson,SEA,TE,23,10,0,0,0,0,0,0,0,0,,0,16,13,172,13.23,1,0,0,1,,,23,36.2,39.2,29.7,,40,
264,Marquez Callaway,NOR,WR,24,10,3,0,0,0,0,0,0,0,,0,30,16,158,9.88,1,0,0,1,,,22,37.8,40.8,29.8,,107,
265,Phillip Dorsett,HOU,WR,29,9,2,0,0,0,0,0,0,0,,0,22,9,157,17.44,1,0,0,1,,,22,30.7,33.7,26.2,,108,
266,Justin Jackson,DET,RB,26,10,0,0,0,0,0,0,25,126,5.04,0,7,5,29,5.80,1,0,0,1,,,22,26.5,29.5,24.0,,72,
267,Jauan Jennings,SFO,WR,25,9,1,0,0,0,0,0,0,0,,0,30,18,220,12.22,0,0,0,0,,,22,40.0,43.0,31.0,,106,
268,Joshua Kelley,LAC,RB,25,6,0,0,0,0,0,0,23,104,4.52,1,10,7,56,8.00,0,0,0,1,,,22,29.0,32.0,25.5,,70,
269,Ray-Ray McCloud,SFO,WR,26,10,2,0,0,0,0,0,0,0,,0,17,10,162,16.20,1,2,0,1,,,22,32.2,35.2,27.2,,104,
270,Elijah Moore,NYJ,WR,22,9,6,0,0,0,0,0,2,-4,-2.00,0,34,18,220,12.22,0,0,0,0,,,22,39.6,42.6,30.6,,109,
271,Craig Reynolds,DET,RB,26,8,0,0,0,0,0,0,23,102,4.43,0,10,9,116,12.89,0,0,0,0,,,22,30.8,36.8,26.3,,71,
272,Tyquan Thornton,NWE,WR,22,6,2,0,0,0,0,0,3,16,5.33,1,21,10,86,8.60,1,0,0,2,,,22,32.2,32.2,27.2,,105,
273,Alec Ingold,MIA,RB,26,10,9,0,0,0,0,0,5,6,1.20,1,12,10,83,8.30,1,0,0,2,,,21,30.9,30.9,25.9,,73,
274,Colt McCoy,ARI,QB,36,2,2,50,71,456,1,1,7,10,1.43,0,0,0,0,,0,1,0,0,,,21,21.2,25.2,22.2,,41,
275,Sterling Shepard,NYG,WR,29,3,2,0,0,0,0,0,0,0,,0,24,13,154,11.85,1,0,0,1,,,21,34.4,37.4,27.9,,110,
276,Sammy Watkins,GNB,WR,29,7,3,0,0,0,0,0,0,0,,0,22,13,206,15.85,0,0,0,0,,,21,33.6,36.6,27.1,,111,
278,Jake Ferguson,DAL,TE,23,10,5,0,0,0,0,0,0,0,,0,14,11,83,7.55,2,0,0,2,,,20,31.3,31.3,25.8,,43,
279,A.J. Green,ARI,WR,34,9,5,0,0,0,0,0,0,0,,0,34,17,116,6.82,1,0,0,1,1,,20,36.6,39.6,28.1,,112,
280,Jonnu Smith,NWE,TE,27,9,5,0,0,0,0,0,1,5,5.00,0,27,20,194,9.70,0,1,0,0,,,20,39.9,42.9,29.9,,44,
281,Tommy Tremble,CAR,TE,22,11,3,0,0,0,0,0,0,0,,0,19,10,99,9.90,2,1,1,2,,,20,29.9,30.9,24.9,,45,
282,Tutu Atwell,LAR,WR,23,6,0,0,0,0,0,0,1,9,9.00,0,5,2,116,58.00,1,0,0,1,,,19,20.5,23.5,19.5,,115,
283,Kendrick Bourne,NWE,WR,27,9,2,0,0,0,0,0,3,15,5.00,0,20,15,175,11.67,0,2,0,0,,,19,34.0,37.0,26.5,,113,
284,Tevin Coleman,SFO,RB,29,4,0,0,0,0,0,0,12,26,2.17,1,3,3,44,14.67,1,0,0,2,,,19,22.0,22.0,20.5,,74,
285,KJ Hamler,DEN,WR,23,7,0,0,0,0,0,0,2,23,11.50,0,14,7,165,23.57,0,0,0,0,,,19,25.8,28.8,22.3,,114,
286,Chuba Hubbard,CAR,RB,23,9,1,0,0,0,0,0,24,111,4.63,1,7,5,36,7.20,0,1,1,1,,,19,23.7,27.7,21.2,,76,
287,Elijah Mitchell,SFO,RB,24,3,1,0,0,0,0,0,33,189,5.73,0,2,1,-1,-1.00,0,0,0,0,,,19,19.8,22.8,19.3,,75,
288,Kadarius Toney,2TM,WR,23,5,2,0,0,0,0,0,4,56,14.00,0,11,8,69,8.63,1,0,0,1,,,19,26.5,26.5,22.5,,116,
289,Adam Trautman,NOR,TE,25,9,8,0,0,0,0,0,0,0,,0,15,13,128,9.85,1,0,0,1,,,19,31.8,34.8,25.3,,46,
290,Jody Fortson,KAN,TE,27,9,1,0,0,0,0,0,0,0,,0,8,6,76,12.67,2,1,1,2,,,18,23.6,24.6,20.6,,47,
291,Jamycal Hasty,JAX,RB,26,10,0,0,0,0,0,0,13,92,7.08,1,10,7,23,3.29,0,0,0,1,,,18,24.5,24.5,21.0,,77,
292,Scott Miller,TAM,WR,25,8,1,0,0,0,0,0,1,8,8.00,0,34,21,170,8.10,0,0,0,0,,,18,38.8,41.8,28.3,,118,
293,Zach Pascal,PHI,WR,28,10,1,0,0,0,0,0,1,0,0.00,0,13,11,123,11.18,1,0,0,1,,,18,29.3,32.3,23.8,,117,
294,Khalil Shakir,BUF,WR,22,8,1,0,0,0,0,0,0,0,,0,15,7,118,16.86,1,0,0,1,,,18,24.8,27.8,21.3,,119,
295,Ashton Dulin,IND,WR,25,7,2,0,0,0,0,0,1,3,3.00,0,18,12,168,14.00,0,0,0,0,,,17,29.1,32.1,23.1,,121,
296,Ross Dwelley,SFO,TE,27,10,0,0,0,0,0,0,0,0,,0,5,3,105,35.00,1,0,0,1,,,17,19.5,22.5,18.0,,50,
297,Hunter Renfrow,LVR,WR,27,6,1,0,0,0,0,0,0,0,,0,29,21,192,9.14,0,3,1,0,,,17,38.2,42.2,27.7,,120,
298,Eric Saubert,DEN,TE,28,10,3,0,0,0,0,0,0,0,,0,17,10,111,11.10,1,0,0,1,,,17,27.1,30.1,22.1,,48,
299,Darrel Williams,ARI,RB,27,6,0,0,0,0,0,0,21,102,4.86,1,8,4,9,2.25,0,0,0,1,,,17,21.1,24.1,19.1,,78,
300,Brock Wright,DET,TE,24,10,5,0,0,0,0,0,0,0,,0,10,9,110,12.22,1,0,0,1,,,17,26.0,29.0,21.5,,49,
301,Raheem Blackshear,CAR,RB,23,7,1,0,0,0,0,0,15,41,2.73,1,7,6,54,9.00,0,0,0,1,,,16,21.5,21.5,18.5,,80,
302,DJ Chark,DET,WR,26,4,3,0,0,0,0,0,0,0,,0,19,7,98,14.00,1,0,0,1,,,16,22.8,22.8,19.3,,122,
303,Sony Michel,LAC,RB,27,10,0,0,0,0,0,0,36,106,2.94,0,13,9,53,5.89,0,0,0,0,,,16,24.9,27.9,20.4,,79,
304,Keenan Allen,LAC,WR,30,3,3,0,0,0,0,0,0,0,,0,14,11,171,15.55,0,1,1,0,,,15,26.1,30.1,20.6,,124,
305,David Bell,CLE,WR,22,10,2,0,0,0,0,0,0,0,,0,21,16,146,9.13,0,0,0,0,,,15,30.6,33.6,22.6,,126,
306,Brandon Bolden,LVR,RB,32,9,0,0,0,0,0,0,8,34,4.25,0,9,9,57,6.33,1,0,0,1,,,15,24.1,24.1,19.6,,81,
307,Trenton Irwin,CIN,WR,27,3,1,0,0,0,0,0,1,11,11.00,0,8,6,83,13.83,1,0,0,1,,,15,21.4,21.4,18.4,,123,
309,Johnny Mundt,MIN,TE,28,10,7,0,0,0,0,0,0,0,,0,16,14,85,6.07,1,0,0,1,,,15,28.5,28.5,21.5,,51,
310,Boston Scott,PHI,RB,27,8,1,0,0,0,0,0,28,84,3.00,1,3,3,6,2.00,0,0,0,1,,,15,18.0,18.0,16.5,,82,
311,Shi Smith,CAR,WR,24,11,5,0,0,0,0,0,0,0,,0,29,14,168,12.00,0,3,1,0,,,15,28.8,32.8,21.8,,125,
312,Mike Boone,DEN,RB,27,7,0,0,0,0,0,0,15,82,5.47,0,12,6,61,10.17,0,0,0,0,,,14,20.3,20.3,17.3,,83,
313,Sam Ehlinger,IND,QB,24,2,2,32,52,304,0,1,11,54,4.91,0,0,0,0,,0,1,1,0,,,14,13.6,18.6,14.6,,42,
314,Peyton Hendershot,DAL,TE,23,10,1,0,0,0,0,0,0,0,,0,14,10,83,8.30,1,1,0,1,,,14,24.3,24.3,19.3,,53,
315,Zander Horvath,LAC,RB,24,10,2,0,0,0,0,0,4,8,2.00,0,8,5,8,1.60,2,0,0,2,,,14,18.6,18.6,16.1,,84,
316,Tom Kennedy,DET,WR,26,6,1,0,0,0,0,0,0,0,,0,15,8,141,17.63,0,0,0,0,,,14,22.1,25.1,18.1,,127,
317,Ian Thomas,CAR,TE,26,11,11,0,0,0,0,0,0,0,,0,22,15,144,9.60,0,0,0,0,,,14,29.4,32.4,21.9,,52,
318,Samori Toure,GNB,WR,24,5,1,0,0,0,0,0,0,0,,0,9,4,75,18.75,1,1,0,1,,,14,17.5,17.5,15.5,,128,
319,River Cracraft,MIA,WR,28,7,0,0,0,0,0,0,0,0,,0,6,2,13,6.50,2,0,0,2,,,13,15.3,15.3,14.3,,130,
320,Keaontay Ingram,ARI,RB,23,6,0,0,0,0,0,0,19,47,2.47,1,2,2,23,11.50,0,0,0,1,,,13,15.0,15.0,14.0,,85,
321,Van Jefferson,LAR,WR,26,4,3,0,0,0,0,0,0,0,,0,13,6,68,11.33,1,0,0,1,,,13,18.8,18.8,15.8,,132,
322,Denzel Mims,NYJ,WR,25,4,3,0,0,0,0,0,0,0,,0,15,6,127,21.17,0,0,0,0,,,13,18.7,21.7,15.7,,133,
323,Skyy Moore,KAN,WR,22,10,2,0,0,0,0,0,0,0,,0,20,12,169,14.08,0,2,2,0,,,13,24.9,29.9,18.9,,131,
324,Breshad Perriman,TAM,WR,29,8,2,0,0,0,0,0,2,-7,-3.50,0,16,8,101,12.63,1,2,1,1,,,13,21.4,25.4,17.4,,129,
325,Jalen Virgil,DEN,WR,24,2,1,0,0,0,0,0,0,0,,0,1,1,66,66.00,1,0,0,1,,,13,13.6,13.6,13.1,,134,
326,Cameron Brate,TAM,TE,31,6,1,0,0,0,0,0,0,0,,0,24,14,122,8.71,0,0,0,0,,,12,26.2,29.2,19.2,,54,
327,Reggie Gilliam,BUF,RB,25,10,3,0,0,0,0,0,0,0,,0,9,7,57,8.14,1,0,0,1,,,12,18.7,18.7,15.2,,86,
328,Tanner Hudson,NYG,TE,28,10,0,0,0,0,0,0,0,0,,0,14,9,122,13.56,0,0,0,0,,,12,21.2,24.2,16.7,,55,
329,Trey Lance,SFO,QB,22,2,2,15,31,194,0,1,16,67,4.19,0,0,0,0,,0,1,0,0,,,12,12.5,13.5,13.5,,43,
330,Dan Arnold,JAX,TE,27,10,0,0,0,0,0,0,0,0,,0,8,7,113,16.14,0,0,0,0,,,11,18.3,21.3,14.8,,57,
331,Pharaoh Brown,2TM,TE,28,9,6,0,0,0,0,0,0,0,,0,19,11,106,9.64,0,0,0,0,,,11,21.6,24.6,16.1,,59,
332,Malik Davis,DAL,RB,24,5,0,0,0,0,0,0,20,74,3.70,0,5,4,40,10.00,0,0,0,0,,,11,15.4,15.4,13.4,,87,
333,Josiah Deguara,GNB,TE,25,11,1,0,0,0,0,0,0,0,,0,12,11,106,9.64,0,0,0,0,,,11,21.6,24.6,16.1,,60,
334,Travis Homer,SEA,RB,24,6,0,0,0,0,0,0,7,35,5.00,0,8,8,79,9.88,0,0,0,0,,,11,19.4,19.4,15.4,,88,
335,Zack Moss,2TM,RB,25,7,0,0,0,0,0,0,20,102,5.10,0,8,7,27,3.86,0,1,1,0,,,11,17.9,21.9,14.4,,89,
336,Josh Oliver,BAL,TE,25,10,3,0,0,0,0,0,0,0,,0,12,7,54,7.71,1,0,0,1,,,11,18.4,18.4,14.9,,56,
337,David Sills,NYG,WR,26,8,5,0,0,0,0,0,0,0,,0,17,11,106,9.64,0,0,0,0,,,11,21.6,24.6,16.1,,135,
338,Durham Smythe,MIA,TE,27,9,9,0,0,0,0,0,2,1,0.50,1,9,6,50,8.33,0,0,0,1,,,11,17.1,17.1,14.1,,58,
340,Geoff Swaim,TEN,TE,29,10,8,0,0,0,0,0,0,0,,0,11,8,46,5.75,1,0,0,1,,,11,18.6,18.6,14.6,,61,
341,Ameer Abdullah,LVR,RB,29,10,0,0,0,0,0,0,0,0,,0,20,15,104,6.93,0,0,0,0,,,10,25.4,28.4,17.9,,90,
342,Zach Gentry,PIT,TE,26,10,7,0,0,0,0,0,0,0,,0,17,14,100,7.14,0,0,0,0,,,10,24.0,27.0,17.0,,63,
343,N'Keal Harry,CHI,WR,25,3,0,0,0,0,0,0,0,0,,0,5,4,44,11.00,1,0,0,1,,,10,14.4,14.4,12.4,,136,
344,Dax Milne,WAS,WR,23,11,1,0,0,0,0,0,0,0,,0,7,6,37,6.17,1,0,0,1,,,10,15.7,15.7,12.7,,139,
345,Chris Myarick,NYG,TE,27,10,7,0,0,0,0,0,0,0,,0,7,6,42,7.00,1,0,0,1,,,10,16.2,16.2,13.2,,62,
346,Brandon Powell,LAR,WR,27,10,1,0,0,0,0,0,9,8,0.89,0,14,12,90,7.50,0,1,0,0,,,10,21.8,21.8,15.8,,138,
347,Jalen Reagor,MIN,WR,23,10,0,0,0,0,0,0,1,17,17.00,0,6,4,24,6.00,1,3,0,1,,,10,14.1,14.1,12.1,,137,
348,Lawrence Cager,2TM,TE,25,4,2,0,0,0,0,0,0,0,,0,7,4,29,7.25,1,0,0,1,,,9,12.9,12.9,10.9,,65,
349,C.J. Ham,MIN,RB,29,10,1,0,0,0,0,0,2,6,3.00,1,5,3,21,7.00,0,0,0,1,,,9,11.7,11.7,10.2,,92,
350,Isaiah Hodgins,2TM,WR,24,4,1,0,0,0,0,0,0,0,,0,11,9,111,12.33,0,1,1,0,,,9,18.1,22.1,13.6,,140,
351,Velus Jones Jr.,CHI,WR,25,6,0,0,0,0,0,0,3,41,13.67,0,5,3,24,8.00,1,2,2,1,,,9,11.5,13.5,10.0,,141,
