,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
173,Marvin Jones,JAX,WR,32,9,7,0,0,0,0,0,0,0,,0,50,28,346,12.36,1,0,0,1,,,41,68.6,71.6,54.6,,65,
174,Allen Robinson,LAR,WR,29,9,9,0,0,0,0,0,0,0,,0,47,29,292,10.07,2,0,0,2,,,41,70.2,73.2,55.7,,64,
175,Marquise Goodwin,SEA,WR,32,8,0,0,0,0,0,0,0,0,,0,22,16,217,13.56,3,0,0,3,,,40,55.7,58.7,47.7,,66,
176,Alexander Mattison,MIN,RB,24,9,0,0,0,0,0,0,40,149,3.73,2,13,10,66,6.60,1,0,0,3,,,40,49.5,52.5,44.5,,51,
177,Jerick McKinnon,KAN,RB,30,9,0,0,0,0,0,0,33,125,3.79,0,33,25,212,8.48,1,0,0,1,,,40,64.7,70.7,52.2,,49,
178,Rachaad White,TAM,RB,23,10,1,0,0,0,0,0,60,222,3.70,1,25,20,135,6.75,0,1,1,1,,,40,59.7,66.7,49.7,,50,
179,Rashod Bateman,BAL,WR,23,6,5,0,0,0,0,0,0,0,,0,28,15,285,19.00,2,1,1,2,,,39,53.5,57.5,46.0,,67,
180,Tyler Higbee,LAR,TE,29,9,9,0,0,0,0,0,0,0,,0,65,44,385,8.75,0,0,0,0,,,39,82.5,85.5,60.5,,19,
181,Caleb Huntley,ATL,RB,24,8,0,0,0,0,0,0,69,331,4.80,1,0,0,0,,0,1,0,1,,,39,39.1,42.1,39.1,,52,
182,P.J. Walker,CAR,QB,27,6,5,63,106,731,3,3,6,39,6.50,0,0,0,0,,0,0,0,0,,,39,39.1,45.1,42.1,,38,
183,Bailey Zappe,NWE,QB,23,4,2,65,92,781,5,3,10,0,0.00,0,1,1,-6,-6.00,0,4,3,0,,,39,39.6,48.6,42.1,,39,
185,Noah Brown,DAL,WR,26,8,8,0,0,0,0,0,0,0,,0,42,26,342,13.15,1,1,1,1,,,38,64.2,68.2,51.2,,68,
186,DeVante Parker,NWE,WR,29,8,7,0,0,0,0,0,0,0,,0,28,15,321,21.40,1,0,0,1,,,38,53.1,56.1,45.6,,69,
187,Robert Tonyan,GNB,TE,28,10,3,0,0,0,0,0,0,0,,0,47,39,323,8.28,1,0,0,1,,,38,77.3,80.3,57.8,,20,
188,Nick Westbrook-Ikhine,TEN,WR,25,9,7,0,0,0,0,0,0,0,,0,23,12,257,21.42,2,0,0,2,,,38,49.7,52.7,43.7,,70,
189,Noah Fant,SEA,TE,25,10,10,0,0,0,0,0,0,0,,0,38,30,306,10.20,1,0,0,1,,,37,66.6,69.6,51.6,,21,
190,Kenneth Gainwell,PHI,RB,23,9,0,0,0,0,0,0,29,129,4.45,3,14,9,50,5.56,0,0,0,3,,,36,44.9,47.9,40.4,,53,
191,Dawson Knox,BUF,TE,26,8,8,0,0,0,0,0,0,0,,0,33,24,240,10.00,2,0,0,2,,,36,60.0,63.0,48.0,,22,
192,Chris Moore,HOU,WR,29,8,2,0,0,0,0,0,1,2,2.00,0,27,17,241,14.18,2,0,0,2,,,36,53.3,56.3,44.8,,71,
193,Michael Thomas,NOR,WR,29,3,3,0,0,0,0,0,0,0,,0,22,16,171,10.69,3,0,0,3,,,35,51.1,54.1,43.1,,72,
194,K.J. Osborn,MIN,WR,25,9,8,0,0,0,0,0,2,1,0.50,0,44,25,220,8.80,2,0,0,2,,,34,59.1,62.1,46.6,,73,
195,Cade Otton,TAM,TE,23,9,6,0,0,0,0,0,0,0,,0,35,26,281,10.81,1,0,0,1,,,34,60.1,63.1,47.1,,23,
196,Daniel Bellinger,NYG,TE,22,7,6,0,0,0,0,0,1,2,2.00,1,18,16,152,9.50,2,0,0,3,,,33,49.4,52.4,41.4,,24,
197,Greg Dortch,ARI,WR,24,10,2,0,0,0,0,0,2,4,2.00,0,29,25,221,8.84,2,1,1,2,,,33,57.5,61.5,45.0,,75,
198,Isaiah Likely,BAL,TE,22,9,1,0,0,0,0,0,0,0,,0,30,17,205,12.06,2,0,0,2,,,33,49.5,52.5,41.0,,25,
199,Isiah Pacheco,KAN,RB,22,9,3,0,0,0,0,0,60,279,4.65,1,3,3,13,4.33,0,3,1,1,,,33,36.2,40.2,34.7,,54,
200,Dante Pettis,CHI,WR,27,10,3,0,0,0,0,0,2,37,18.50,0,21,12,176,14.67,2,1,0,2,,,33,45.3,48.3,39.3,,74,
201,Damiere Byrd,ATL,WR,29,7,3,0,0,0,0,0,0,0,,0,14,7,200,28.57,2,0,0,2,,,32,39.0,42.0,35.5,,78,
202,Julio Jones,TAM,WR,33,5,2,0,0,0,0,0,3,17,5.67,0,21,11,178,16.18,2,0,0,2,,,32,42.5,45.5,37.0,,79,
203,Samaje Perine,CIN,RB,27,9,0,0,0,0,0,0,25,133,5.32,0,22,18,126,7.00,1,0,0,1,,,32,49.9,55.9,40.9,,55,
204,Ben Skowronek,LAR,WR,25,9,6,0,0,0,0,0,1,17,17.00,1,39,26,245,9.42,0,0,0,1,,,32,58.2,61.2,45.2,,77,
205,Tre'Quan Smith,NOR,WR,26,8,3,0,0,0,0,0,0,0,,0,25,17,264,15.53,1,0,0,1,,,32,49.4,52.4,40.9,,76,
206,Jaylen Warren,PIT,RB,24,9,0,0,0,0,0,0,38,190,5.00,0,17,15,128,8.53,0,1,0,0,,,32,46.8,52.8,39.3,,56,
207,Braxton Berrios,NYJ,WR,27,9,1,1,1,2,1,0,7,82,11.71,2,17,12,69,5.75,0,0,0,2,,,31,43.2,43.2,37.2,,80,
208,James Cook,BUF,RB,23,9,0,0,0,0,0,0,33,169,5.12,1,12,7,96,13.71,0,1,1,1,,,31,37.5,41.5,34.0,,57,
209,Kalif Raymond,DET,WR,28,9,3,0,0,0,0,0,3,23,7.67,0,31,23,302,13.13,0,1,1,0,,,31,53.5,57.5,42.0,,84,
210,Laviska Shenault Jr.,CAR,WR,24,6,1,0,0,0,0,0,5,48,9.60,1,14,11,141,12.82,1,0,0,2,,,31,41.9,44.9,36.4,,81,
211,Trent Sherfield,MIA,WR,26,10,1,0,0,0,0,0,0,0,,0,30,22,247,11.23,1,0,0,1,,,31,52.7,55.7,41.7,,82,
212,Robert Woods,TEN,WR,30,9,7,0,0,0,0,0,0,0,,0,43,24,266,11.08,1,1,1,1,,,31,54.6,58.6,42.6,,83,
213,Rex Burkhead,HOU,RB,32,9,0,0,1,0,0,0,24,83,3.46,0,35,27,159,5.89,1,0,0,1,,,30,57.2,60.2,43.7,,59,
214,Hunter Henry,NWE,TE,28,9,8,0,0,0,0,0,0,0,,0,28,19,240,12.63,1,0,0,1,,,30,49.0,52.0,39.5,,26,
216,Deon Jackson,IND,RB,23,9,2,0,0,0,0,0,41,123,3.00,1,17,16,121,7.56,0,0,0,1,,,30,46.4,52.4,38.4,,58,
217,Terrace Marshall Jr.,CAR,WR,22,7,3,0,0,0,0,0,0,0,,0,25,14,244,17.43,1,0,0,1,,,30,44.4,47.4,37.4,,85,
218,Dalton Schultz,DAL,TE,26,7,7,0,0,0,0,0,0,0,,0,37,26,257,9.88,1,1,1,1,,,30,55.7,59.7,42.7,,27,
219,Jordan Akins,HOU,TE,30,7,0,0,0,0,0,0,0,0,,0,18,14,231,16.50,1,0,0,1,,,29,43.1,46.1,36.1,,28,
220,Teddy Bridgewater,MIA,QB,30,4,1,37,60,522,3,3,2,21,10.50,0,0,0,0,,0,0,0,0,,,29,29.0,35.0,32.0,,40,
221,Russell Gage,TAM,WR,26,7,4,0,0,0,0,0,0,0,,0,40,29,231,7.97,1,1,1,1,1,,29,58.1,62.1,43.6,,86,
222,Nyheim Hines,2TM,RB,26,9,4,0,0,0,0,0,18,36,2.00,1,30,26,197,7.58,0,1,0,1,,,29,55.3,58.3,42.3,,60,
223,J.D. McKissic,WAS,RB,29,8,0,0,0,0,0,0,22,95,4.32,0,40,27,173,6.41,0,0,0,0,1,,29,55.8,58.8,42.3,,61,
224,Irv Smith Jr.,MIN,TE,24,7,0,0,0,0,0,0,0,0,,0,33,22,168,7.64,2,1,0,2,,,29,50.8,53.8,39.8,,29,
225,J.K. Dobbins,BAL,RB,24,4,4,0,0,0,0,0,35,123,3.51,1,6,6,39,6.50,1,0,0,2,,,28,34.2,37.2,31.2,,62,
226,Mark Ingram,NOR,RB,33,8,3,0,0,0,0,0,51,196,3.84,1,12,11,46,4.18,0,2,2,1,1,,28,39.2,44.2,33.7,,63,
227,Equanimeous St. Brown,CHI,WR,26,10,10,0,0,0,0,0,5,53,10.60,0,25,11,164,14.91,1,1,0,1,,,28,38.7,41.7,33.2,,87,
228,Mo Alie-Cox,IND,TE,29,10,7,0,0,0,0,0,0,0,,0,18,13,149,11.46,2,0,0,2,,,27,39.9,42.9,33.4,,30,
229,Rashid Shaheed,NOR,WR,24,5,1,0,0,0,0,0,1,44,44.00,1,6,5,103,20.60,1,0,0,2,,,27,31.7,34.7,29.2,,88,
230,Randall Cobb,GNB,WR,32,6,1,0,0,0,0,0,0,0,,0,26,18,257,14.28,0,1,0,0,,,26,43.7,46.7,34.7,,90,
231,Noah Gray,KAN,TE,23,9,4,0,0,0,0,0,1,1,1.00,1,19,14,143,10.21,1,0,0,2,,,26,40.4,43.4,33.4,,31,
232,KhaDarel Hodge,ATL,WR,27,10,1,0,0,0,0,0,0,0,,0,16,11,184,16.73,1,0,0,1,1,,26,37.4,40.4,31.9,,89,
233,Foster Moreau,LVR,TE,25,7,6,0,0,0,0,0,0,2,,0,31,20,218,10.90,1,1,1,1,,,26,46.0,50.0,36.0,,32,
234,Javonte Williams,DEN,RB,22,4,4,0,0,0,0,0,47,204,4.34,0,22,16,76,4.75,0,1,1,0,,,26,42.0,46.0,34.0,,64,
235,Jelani Woods,IND,TE,24,9,0,0,0,0,0,0,0,0,,0,13,7,79,11.29,3,0,0,3,,,26,32.9,32.9,29.4,,33,
236,Nelson Agholor,NWE,WR,29,8,3,0,0,0,0,0,0,0,,0,21,15,227,15.13,1,2,2,1,,,25,39.7,44.7,32.2,,91,
237,Dyami Brown,WAS,WR,23,8,0,0,0,0,0,0,0,0,,0,11,4,126,31.50,2,0,0,2,,,25,28.6,31.6,26.6,,92,
238,Greg Dulcich,DEN,TE,22,4,2,0,0,0,0,0,0,0,,0,21,13,193,14.85,1,0,0,1,,,25,38.3,41.3,31.8,,34,
239,Gus Edwards,BAL,RB,27,2,1,0,0,0,0,0,27,131,4.85,2,1,0,0,,0,0,0,2,,,25,25.1,28.1,25.1,,65,
240,Robbie Anderson,2TM,WR,29,10,6,0,0,0,0,0,0,0,,0,34,14,202,14.43,1,1,1,1,,,24,38.2,42.2,31.2,,93,
241,Darren Waller,LVR,TE,30,5,4,0,0,0,0,0,0,0,,0,24,16,175,10.94,1,0,0,1,,,24,39.5,42.5,31.5,,35,
242,Jamal Agnew,JAX,WR,27,8,0,0,0,0,0,0,5,29,5.80,0,15,10,82,8.20,2,0,0,2,,,23,33.1,33.1,28.1,,95,
243,Cam Akers,LAR,RB,23,7,2,0,0,0,0,0,62,176,2.84,1,6,2,18,9.00,0,1,1,1,,,23,25.4,29.4,24.4,,66,
244,Michael Gallup,DAL,WR,26,6,4,0,0,0,0,0,0,0,,0,30,16,170,10.63,1,0,0,1,,,23,39.0,42.0,31.0,,96,
245,Kylen Granson,IND,TE,24,10,3,0,0,0,0,0,1,0,0.00,0,31,24,233,9.71,0,1,0,0,,,23,47.3,50.3,35.3,,36,
247,O.J. Howard,HOU,TE,28,9,8,0,0,0,0,0,0,0,,0,16,8,110,13.75,2,0,0,2,,,23,31.0,34.0,27.0,,38,
248,Jarvis Landry,NOR,WR,30,5,1,0,0,0,0,0,0,0,,0,27,18,205,11.39,0,0,0,0,1,,23,40.5,43.5,31.5,,98,
249,Colby Parkinson,SEA,TE,23,10,0,0,0,0,0,0,0,0,,0,16,13,172,13.23,1,0,0,1,,,23,36.2,39.2,29.7,,37,
250,Quez Watkins,PHI,WR,24,9,3,0,0,0,0,0,1,-3,-3.00,0,17,12,193,16.08,1,1,1,1,,,23,35.0,39.0,29.0,,97,
251,Justin Watson,KAN,WR,26,9,0,0,0,0,0,0,0,0,,0,15,7,113,16.14,2,0,0,2,,,23,30.3,33.3,26.8,,94,
252,Phillip Dorsett,HOU,WR,29,8,2,0,0,0,0,0,0,0,,0,21,9,157,17.44,1,0,0,1,,,22,30.7,33.7,26.2,,101,
253,Jauan Jennings,SFO,WR,25,8,1,0,0,0,0,0,0,0,,0,28,18,220,12.22,0,0,0,0,,,22,40.0,43.0,31.0,,100,
254,Kyle Juszczyk,SFO,RB,31,8,5,0,0,0,0,0,3,10,3.33,1,15,11,153,13.91,0,0,0,1,,,22,33.3,36.3,27.8,,67,
255,Joshua Kelley,LAC,RB,25,6,0,0,0,0,0,0,23,104,4.52,1,10,7,56,8.00,0,0,0,1,,,22,29.0,32.0,25.5,,68,
256,Ray-Ray McCloud,SFO,WR,26,9,2,0,0,0,0,0,0,0,,0,16,10,162,16.20,1,2,0,1,,,22,32.2,35.2,27.2,,99,
257,Craig Reynolds,DET,RB,26,8,0,0,0,0,0,0,23,102,4.43,0,10,9,116,12.89,0,0,0,0,,,22,30.8,36.8,26.3,,69,
258,Tyquan Thornton,NWE,WR,22,5,2,0,0,0,0,0,3,16,5.33,1,19,9,81,9.00,1,0,0,2,,,22,30.7,30.7,26.2,,102,
259,Marquez Callaway,NOR,WR,24,9,3,0,0,0,0,0,0,0,,0,29,15,152,10.13,1,0,0,1,,,21,36.2,39.2,28.7,,104,
260,Alec Ingold,MIA,RB,26,10,9,0,0,0,0,0,5,6,1.20,1,12,10,83,8.30,1,0,0,2,,,21,30.9,30.9,25.9,,70,
261,Demarcus Robinson,BAL,WR,28,9,1,0,0,0,0,0,0,0,,0,29,16,152,9.50,1,0,0,1,,,21,37.2,40.2,29.2,,105,
262,Sterling Shepard,NYG,WR,29,3,2,0,0,0,0,0,0,0,,0,24,13,154,11.85,1,0,0,1,,,21,34.4,37.4,27.9,,103,
263,Sammy Watkins,GNB,WR,29,6,3,0,0,0,0,0,0,0,,0,20,13,206,15.85,0,0,0,0,,,21,33.6,36.6,27.1,,106,
264,Justice Hill,BAL,RB,25,7,0,0,0,0,0,0,32,190,5.94,0,5,5,27,5.40,0,1,1,0,,,20,24.7,28.7,22.2,,71,
265,Elijah Moore,NYJ,WR,22,8,6,0,0,0,0,0,2,-4,-2.00,0,30,16,203,12.69,0,0,0,0,,,20,35.9,38.9,27.9,,107,
266,Chigoziem Okonkwo,TEN,TE,23,9,4,0,0,0,0,0,1,-4,-4.00,0,13,7,141,20.14,1,0,0,1,,,20,26.7,29.7,23.2,,40,
267,Tommy Tremble,CAR,TE,22,10,3,0,0,0,0,0,0,0,,0,19,10,99,9.90,2,1,1,2,,,20,29.9,30.9,24.9,,39,
268,Harrison Bryant,CLE,TE,24,9,6,0,0,0,0,0,0,0,,0,24,17,129,7.59,1,0,0,1,,,19,35.9,38.9,27.4,,42,
269,Tevin Coleman,SFO,RB,29,4,0,0,0,0,0,0,12,26,2.17,1,3,3,44,14.67,1,0,0,2,,,19,22.0,22.0,20.5,,72,
270,Jake Ferguson,DAL,TE,23,9,5,0,0,0,0,0,0,0,,0,12,9,68,7.56,2,0,0,2,,,19,27.8,27.8,23.3,,43,
271,KJ Hamler,DEN,WR,23,7,0,0,0,0,0,0,2,23,11.50,0,14,7,165,23.57,0,0,0,0,,,19,25.8,28.8,22.3,,108,
272,Austin Hooper,TEN,TE,28,9,1,0,0,0,0,0,0,0,,0,25,17,191,11.24,0,0,0,0,,,19,36.1,39.1,27.6,,41,
273,Kadarius Toney,2TM,WR,23,4,2,0,0,0,0,0,4,56,14.00,0,10,8,69,8.63,1,0,0,1,,,19,26.5,26.5,22.5,,109,
274,Kendrick Bourne,NWE,WR,27,8,2,0,0,0,0,0,3,15,5.00,0,19,14,167,11.93,0,2,0,0,,,18,32.2,35.2,25.2,,110,
275,Jamycal Hasty,JAX,RB,26,10,0,0,0,0,0,0,13,92,7.08,1,10,7,23,3.29,0,0,0,1,,,18,24.5,24.5,21.0,,73,
276,Scott Miller,TAM,WR,25,8,1,0,0,0,0,0,1,8,8.00,0,34,21,170,8.10,0,0,0,0,,,18,38.8,41.8,28.3,,112,
278,Wan'Dale Robinson,NYG,WR,21,5,2,0,0,0,0,0,1,-5,-5.00,0,18,14,127,9.07,1,0,0,1,,,18,32.2,35.2,25.2,,111,
279,Khalil Shakir,BUF,WR,22,7,1,0,0,0,0,0,0,0,,0,15,7,118,16.86,1,0,0,1,,,18,24.8,27.8,21.3,,113,
280,Logan Thomas,WAS,TE,31,7,6,0,0,0,0,0,0,0,,0,27,15,118,7.87,1,0,0,1,,,18,32.8,35.8,25.3,,44,
281,Adam Trautman,NOR,TE,25,8,7,0,0,0,0,0,0,0,,0,12,10,116,11.60,1,0,0,1,,,18,27.6,30.6,22.6,,45,
282,Treylon Burks,TEN,WR,22,5,2,0,0,0,0,0,2,12,6.00,0,22,13,153,11.77,0,0,0,0,,,17,29.5,32.5,23.0,,118,
283,Ashton Dulin,IND,WR,25,6,2,0,0,0,0,0,1,3,3.00,0,18,12,168,14.00,0,0,0,0,,,17,29.1,32.1,23.1,,116,
284,Ross Dwelley,SFO,TE,27,9,0,0,0,0,0,0,0,0,,0,5,3,105,35.00,1,0,0,1,,,17,19.5,22.5,18.0,,46,
285,Kendall Hinton,DEN,WR,25,7,2,0,0,0,0,0,0,0,,0,12,10,170,17.00,0,0,0,0,,,17,27.0,30.0,22.0,,117,
286,Zach Pascal,PHI,WR,28,9,1,0,0,0,0,0,1,0,0.00,0,12,10,114,11.40,1,0,0,1,,,17,27.4,30.4,22.4,,114,
287,Hunter Renfrow,LVR,WR,27,6,1,0,0,0,0,0,0,0,,0,29,21,192,9.14,0,3,1,0,,,17,38.2,42.2,27.7,,115,
288,Darrel Williams,ARI,RB,27,6,0,0,0,0,0,0,21,102,4.86,1,8,4,9,2.25,0,0,0,1,,,17,21.1,24.1,19.1,,74,
289,DJ Chark,DET,WR,26,3,3,0,0,0,0,0,0,0,,0,18,7,98,14.00,1,0,0,1,,,16,22.8,22.8,19.3,,119,
290,Chuba Hubbard,CAR,RB,23,8,1,0,0,0,0,0,20,111,5.55,1,4,3,11,3.67,0,1,1,1,,,16,19.2,23.2,17.7,,75,
291,Sony Michel,LAC,RB,27,9,0,0,0,0,0,0,35,105,3.00,0,13,9,53,5.89,0,0,0,0,,,16,24.8,27.8,20.3,,76,
292,Eric Saubert,DEN,TE,28,9,2,0,0,0,0,0,0,0,,0,15,8,95,11.88,1,0,0,1,,,16,23.5,23.5,19.5,,47,
293,Brandon Bolden,LVR,RB,32,8,0,0,0,0,0,0,8,34,4.25,0,8,8,53,6.63,1,0,0,1,,,15,22.7,22.7,18.7,,77,
294,Matt Breida,NYG,RB,27,9,0,0,0,0,0,0,29,93,3.21,0,8,6,54,9.00,0,0,0,0,,,15,20.7,20.7,17.7,,78,
295,A.J. Green,ARI,WR,34,8,4,0,0,0,0,0,0,0,,0,25,12,66,5.50,1,0,0,1,1,,15,26.6,26.6,20.6,,120,
296,Peyton Hendershot,DAL,TE,23,9,1,0,0,0,0,0,0,0,,0,13,9,85,9.44,1,1,0,1,,,15,23.5,23.5,19.0,,50,
297,Jonnu Smith,NWE,TE,27,8,4,0,0,0,0,0,0,0,,0,23,16,154,9.63,0,0,0,0,,,15,31.4,34.4,23.4,,48,
298,Brock Wright,DET,TE,24,9,4,0,0,0,0,0,0,0,,0,8,7,90,12.86,1,0,0,1,,,15,22.0,22.0,18.5,,49,
299,Raheem Blackshear,CAR,RB,23,6,1,0,0,0,0,0,15,41,2.73,1,4,4,40,10.00,0,0,0,1,,,14,18.1,18.1,16.1,,80,
300,Mike Boone,DEN,RB,27,7,0,0,0,0,0,0,15,82,5.47,0,12,6,61,10.17,0,0,0,0,,,14,20.3,20.3,17.3,,79,
301,Sam Ehlinger,IND,QB,24,2,2,32,52,304,0,1,11,54,4.91,0,0,0,0,,0,1,1,0,,,14,13.6,18.6,14.6,,42,
302,Justin Jackson,DET,RB,26,9,0,0,0,0,0,0,16,60,3.75,0,6,4,18,4.50,1,0,0,1,,,14,17.8,17.8,15.8,,81,
303,Richie James,NYG,WR,27,9,1,0,0,0,0,0,2,6,3.00,0,26,20,191,9.55,0,3,3,0,,,14,33.7,39.7,23.7,,122,
304,Colt McCoy,ARI,QB,36,1,1,26,37,238,1,0,4,4,1.00,0,0,0,0,,0,1,0,0,,,14,13.9,13.9,13.9,,41,
305,Johnny Mundt,MIN,TE,28,9,6,0,0,0,0,0,0,0,,0,15,13,77,5.92,1,0,0,1,,,14,26.7,26.7,20.2,,51,
306,Boston Scott,PHI,RB,27,7,1,0,0,0,0,0,25,76,3.04,1,1,1,2,2.00,0,0,0,1,,,14,14.8,14.8,14.3,,82,
307,Shi Smith,CAR,WR,24,10,4,0,0,0,0,0,0,0,,0,24,10,142,14.20,0,1,0,0,,,14,24.2,27.2,19.2,,121,
309,Samori Toure,GNB,WR,24,4,1,0,0,0,0,0,0,0,,0,9,4,75,18.75,1,1,0,1,,,14,17.5,17.5,15.5,,123,
310,River Cracraft,MIA,WR,28,7,0,0,0,0,0,0,0,0,,0,6,2,13,6.50,2,0,0,2,,,13,15.3,15.3,14.3,,125,
311,Jody Fortson,KAN,TE,27,8,0,0,0,0,0,0,0,0,,0,6,4,25,6.25,2,1,1,2,,,13,16.5,17.5,14.5,,52,
312,Zander Horvath,LAC,RB,24,9,1,0,0,0,0,0,3,5,1.67,0,8,5,8,1.60,2,0,0,2,,,13,18.3,18.3,15.8,,83,
313,Tom Kennedy,DET,WR,26,5,1,0,0,0,0,0,0,0,,0,14,7,128,18.29,0,0,0,0,,,13,19.8,22.8,16.3,,126,
314,Elijah Mitchell,SFO,RB,24,2,1,0,0,0,0,0,24,130,5.42,0,2,1,-1,-1.00,0,0,0,0,,,13,13.9,16.9,13.4,,84,
315,Breshad Perriman,TAM,WR,29,8,2,0,0,0,0,0,2,-7,-3.50,0,16,8,101,12.63,1,2,1,1,,,13,21.4,25.4,17.4,,124,
316,Jalen Virgil,DEN,WR,24,1,1,0,0,0,0,0,0,0,,0,1,1,66,66.00,1,0,0,1,,,13,13.6,13.6,13.1,,127,
317,David Bell,CLE,WR,22,9,2,0,0,0,0,0,0,0,,0,16,12,124,10.33,0,0,0,0,,,12,24.4,27.4,18.4,,128,
318,Cameron Brate,TAM,TE,31,6,1,0,0,0,0,0,0,0,,0,24,14,122,8.71,0,0,0,0,,,12,26.2,29.2,19.2,,53,
319,Reggie Gilliam,BUF,RB,25,9,2,0,0,0,0,0,0,0,,0,9,7,57,8.14,1,0,0,1,,,12,18.7,18.7,15.2,,85,
320,Tanner Hudson,NYG,TE,28,9,0,0,0,0,0,0,0,0,,0,14,9,122,13.56,0,0,0,0,,,12,21.2,24.2,16.7,,54,
321,Trey Lance,SFO,QB,22,2,2,15,31,194,0,1,16,67,4.19,0,0,0,0,,0,1,0,0,,,12,12.5,13.5,13.5,,43,
322,Ian Thomas,CAR,TE,26,10,10,0,0,0,0,0,0,0,,0,18,12,120,10.00,0,0,0,0,,,12,24.0,27.0,18.0,,55,
323,Dan Arnold,JAX,TE,27,10,0,0,0,0,0,0,0,0,,0,8,7,113,16.14,0,0,0,0,,,11,18.3,21.3,14.8,,56,
324,Pharaoh Brown,2TM,TE,28,8,6,0,0,0,0,0,0,0,,0,18,11,106,9.64,0,0,0,0,,,11,21.6,24.6,16.1,,59,
325,Josiah Deguara,GNB,TE,25,10,0,0,0,0,0,0,0,0,,0,12,11,106,9.64,0,0,0,0,,,11,21.6,24.6,16.1,,60,
326,Travis Homer,SEA,RB,24,6,0,0,0,0,0,0,7,35,5.00,0,8,8,79,9.88,0,0,0,0,,,11,19.4,19.4,15.4,,86,
327,Keaontay Ingram,ARI,RB,23,5,0,0,0,0,0,0,14,28,2.00,1,2,2,23,11.50,0,0,0,1,,,11,13.1,13.1,12.1,,87,
328,Josh Oliver,BAL,TE,25,9,3,0,0,0,0,0,0,0,,0,11,6,52,8.67,1,0,0,1,,,11,17.2,17.2,14.2,,57,
329,David Sills,NYG,WR,26,8,5,0,0,0,0,0,0,0,,0,17,11,106,9.64,0,0,0,0,,,11,21.6,24.6,16.1,,129,
330,Durham Smythe,MIA,TE,27,9,9,0,0,0,0,0,2,1,0.50,1,9,6,50,8.33,0,0,0,1,,,11,17.1,17.1,14.1,,58,
331,Ameer Abdullah,LVR,RB,29,9,0,0,0,0,0,0,0,0,,0,16,12,99,8.25,0,0,0,0,,,10,21.9,21.9,15.9,,89,
332,N'Keal Harry,CHI,WR,25,3,0,0,0,0,0,0,0,0,,0,5,4,44,11.00,1,0,0,1,,,10,14.4,14.4,12.4,,130,
333,Dax Milne,WAS,WR,23,10,1,0,0,0,0,0,0,0,,0,7,6,37,6.17,1,0,0,1,,,10,15.7,15.7,12.7,,131,
334,Zack Moss,2TM,RB,25,6,0,0,0,0,0,0,18,95,5.28,0,8,7,27,3.86,0,1,1,0,,,10,17.2,18.2,13.7,,88,
335,Chris Myarick,NYG,TE,27,9,7,0,0,0,0,0,0,0,,0,7,6,42,7.00,1,0,0,1,,,10,16.2,16.2,13.2,,62,
336,Geoff Swaim,TEN,TE,29,9,8,0,0,0,0,0,0,0,,0,10,7,43,6.14,1,0,0,1,,,10,17.3,17.3,13.8,,61,
337,Zach Gentry,PIT,TE,26,9,6,0,0,0,0,0,0,0,,0,14,12,92,7.67,0,0,0,0,,,9,21.2,21.2,15.2,,63,
338,C.J. Ham,MIN,RB,29,9,1,0,0,0,0,0,2,6,3.00,1,5,3,21,7.00,0,0,0,1,,,9,11.7,11.7,10.2,,91,
340,Van Jefferson,LAR,WR,26,3,2,0,0,0,0,0,0,0,,0,8,3,27,9.00,1,0,0,1,,,9,11.7,11.7,10.2,,133,
341,Velus Jones Jr.,CHI,WR,25,5,0,0,0,0,0,0,3,41,13.67,0,5,3,24,8.00,1,2,2,1,,,9,11.5,13.5,10.0,,135,
342,Phillip Lindsay,IND,RB,28,3,0,0,0,0,0,0,15,49,3.27,0,8,6,19,3.17,0,0,0,0,1,,9,14.8,14.8,11.8,,90,
343,Denzel Mims,NYJ,WR,25,3,2,0,0,0,0,0,0,0,,0,9,4,92,23.00,0,0,0,0,,,9,13.2,13.2,11.2,,132,
344,James Mitchell,DET,TE,23,6,0,0,0,0,0,0,0,0,,0,4,4,26,6.50,1,0,0,1,,,9,12.6,12.6,10.6,,65,
345,Jalen Reagor,MIN,WR,23,9,0,0,0,0,0,0,1,17,17.00,0,5,3,10,3.33,1,2,0,1,,,9,11.7,11.7,10.2,,134,
346,Armani Rogers,WAS,TE,25,10,3,0,0,0,0,0,1,24,24.00,0,6,5,64,12.80,0,0,0,0,,,9,13.8,13.8,11.3,,64,
347,John Wolford,LAR,QB,27,1,1,24,36,212,1,1,3,3,1.00,0,0,0,0,,0,2,1,0,,,9,8.8,10.8,9.8,,44,
348,Keenan Allen,LAC,WR,30,2,2,0,0,0,0,0,0,0,,0,6,6,77,12.83,0,0,0,0,,,8,13.7,13.7,10.7,,139,
349,John Bates,WAS,TE,25,9,4,0,0,0,0,0,0,0,,0,17,11,84,7.64,0,1,0,0,,,8,19.4,19.4,13.9,,66,
350,Gary Brightwell,NYG,RB,23,9,0,0,0,0,0,0,4,19,4.75,1,0,0,0,,0,0,0,1,,,8,7.9,7.9,7.9,,92,
351,Malik Davis,DAL,RB,24,4,0,0,0,0,0,0,13,61,4.69,0,2,2,18,9.00,0,0,0,0,,,8,9.9,9.9,8.9,,93,
