,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
167,Darnell Mooney,CHI,WR,25,8,8,0,0,0,0,0,0,0,,0,44,25,364,14.56,0,0,0,0,,,36,61.4,64.4,48.9,,59,
168,P.J. Walker,CAR,QB,27,4,3,50,80,614,3,1,2,19,9.50,0,0,0,0,,0,0,0,0,,,36,36.5,40.5,37.5,,39,
169,Michael Thomas,NOR,WR,29,3,3,0,0,0,0,0,0,0,,0,22,16,171,10.69,3,0,0,3,,,35,51.1,54.1,43.1,,60,
170,Robert Tonyan,GNB,TE,28,8,2,0,0,0,0,0,0,0,,0,42,35,286,8.17,1,0,0,1,,,35,69.6,72.6,52.1,,17,
171,Juwan Johnson,NOR,TE,26,8,4,0,0,0,0,0,0,0,,0,34,21,216,10.29,2,0,0,2,,,34,54.6,57.6,44.1,,18,
172,Allen Robinson,LAR,WR,29,7,7,0,0,0,0,0,0,0,,0,36,22,224,10.18,2,0,0,2,,,34,56.4,59.4,45.4,,61,
173,Daniel Bellinger,NYG,TE,22,7,6,0,0,0,0,0,1,2,2.00,1,18,16,152,9.50,2,0,0,3,,,33,49.4,52.4,41.4,,19,
174,Caleb Huntley,ATL,RB,24,6,0,0,0,0,0,0,57,265,4.65,1,0,0,0,,0,1,0,1,,,33,32.5,35.5,32.5,,49,
175,Marvin Jones,JAX,WR,32,7,5,0,0,0,0,0,0,0,,0,41,22,265,12.05,1,0,0,1,,,33,54.5,57.5,43.5,,62,
176,Greg Dortch,ARI,WR,24,8,2,0,0,0,0,0,1,1,1.00,0,28,24,221,9.21,2,1,1,2,,,32,56.2,60.2,44.2,,63,
177,DeAndre Hopkins,ARI,WR,30,2,2,0,0,0,0,0,0,0,,0,27,22,262,11.91,1,1,0,1,,,32,54.2,57.2,43.2,,64,
178,Braxton Berrios,NYJ,WR,27,8,1,1,1,2,1,0,7,82,11.71,2,15,11,63,5.73,0,0,0,2,,,31,41.6,41.6,36.1,,67,
179,Nico Collins,HOU,WR,23,6,4,0,0,0,0,0,0,0,,0,30,18,305,16.94,0,0,0,0,,,31,48.5,51.5,39.5,,68,
180,Tyler Higbee,LAR,TE,29,7,7,0,0,0,0,0,0,0,,0,56,36,312,8.67,0,0,0,0,,,31,67.2,70.2,49.2,,20,
181,Rondale Moore,ARI,WR,22,5,5,0,0,0,0,0,5,1,0.20,0,33,24,251,10.46,1,0,0,1,,,31,55.2,58.2,43.2,,65,
182,Ben Skowronek,LAR,WR,25,7,5,0,0,0,0,0,1,17,17.00,1,30,24,231,9.63,0,0,0,1,,,31,54.8,57.8,42.8,,66,
183,Marquise Goodwin,SEA,WR,32,7,0,0,0,0,0,0,0,0,,0,20,14,179,12.79,2,0,0,2,,,30,43.9,46.9,36.9,,72,
185,Jerick McKinnon,KAN,RB,30,7,0,0,0,0,0,0,29,119,4.10,0,17,13,116,8.92,1,0,0,1,,,30,42.5,48.5,36.0,,50,
186,K.J. Osborn,MIN,WR,25,7,6,0,0,0,0,0,1,-1,-1.00,0,31,21,185,8.81,2,0,0,2,,,30,51.4,54.4,40.9,,69,
187,Josh Palmer,LAC,WR,24,6,6,0,0,0,0,0,1,4,4.00,0,40,26,240,9.23,1,0,0,1,,,30,56.4,59.4,43.4,,70,
188,Dante Pettis,CHI,WR,27,8,3,0,0,0,0,0,1,29,29.00,0,19,10,155,15.50,2,1,0,2,,,30,40.4,43.4,35.4,,71,
189,Tre'Quan Smith,NOR,WR,26,6,3,0,0,0,0,0,0,0,,0,21,14,235,16.79,1,0,0,1,,,30,43.5,46.5,36.5,,74,
190,Robert Woods,TEN,WR,30,7,6,0,0,0,0,0,0,0,,0,34,22,256,11.64,1,1,1,1,,,30,51.6,55.6,40.6,,73,
191,Teddy Bridgewater,MIA,QB,30,4,1,37,60,522,3,3,2,21,10.50,0,0,0,0,,0,0,0,0,,,29,29.0,35.0,32.0,,40,
192,Russell Gage,TAM,WR,26,7,4,0,0,0,0,0,0,0,,0,40,29,231,7.97,1,1,1,1,1,,29,58.1,62.1,43.6,,76,
193,J.D. McKissic,WAS,RB,29,8,0,0,0,0,0,0,22,95,4.32,0,40,27,173,6.41,0,0,0,0,1,,29,55.8,58.8,42.3,,51,
194,Darius Slayton,NYG,WR,25,7,3,0,0,0,0,0,0,0,,0,24,16,232,14.50,1,0,0,1,,,29,45.2,48.2,37.2,,75,
195,Irv Smith Jr.,MIN,TE,24,7,0,0,0,0,0,0,0,0,,0,33,22,168,7.64,2,1,0,2,,,29,50.8,53.8,39.8,,21,
196,J.K. Dobbins,BAL,RB,24,4,4,0,0,0,0,0,35,123,3.51,1,6,6,39,6.50,1,0,0,2,,,28,34.2,37.2,31.2,,53,
197,Nyheim Hines,IND,RB,26,7,4,0,0,0,0,0,18,36,2.00,1,28,25,188,7.52,0,1,0,1,,,28,53.4,56.4,40.9,,52,
198,Mark Ingram,NOR,RB,33,8,3,0,0,0,0,0,51,196,3.84,1,12,11,46,4.18,0,2,2,1,1,,28,39.2,44.2,33.7,,54,
199,Dawson Knox,BUF,TE,26,6,6,0,0,0,0,0,0,0,,0,23,17,158,9.29,2,0,0,2,,,28,44.8,47.8,36.3,,22,
200,Deon Jackson,IND,RB,23,8,1,0,0,0,0,0,30,100,3.33,1,14,14,108,7.71,0,0,0,1,,,27,40.8,46.8,33.8,,55,
201,Samaje Perine,CIN,RB,27,8,0,0,0,0,0,0,19,82,4.32,0,20,17,123,7.24,1,0,0,1,,,27,43.5,46.5,35.0,,56,
202,Equanimeous St. Brown,CHI,WR,26,8,8,0,0,0,0,0,3,44,14.67,0,23,11,164,14.91,1,1,0,1,,,27,37.8,40.8,32.3,,77,
203,Mo Alie-Cox,IND,TE,29,8,5,0,0,0,0,0,0,0,,0,16,11,136,12.36,2,0,0,2,,,26,36.6,39.6,31.1,,24,
204,Rex Burkhead,HOU,RB,32,7,0,0,1,0,0,0,22,72,3.27,0,31,24,125,5.21,1,0,0,1,,,26,49.7,52.7,37.7,,60,
205,Damiere Byrd,ATL,WR,29,5,2,0,0,0,0,0,0,0,,0,9,4,142,35.50,2,0,0,2,,,26,30.2,33.2,28.2,,79,
206,DeAndre Carter,LAC,WR,29,7,4,0,0,0,0,0,1,-5,-5.00,0,28,19,229,12.05,1,1,1,1,,,26,45.4,49.4,35.9,,78,
207,Randall Cobb,GNB,WR,32,6,1,0,0,0,0,0,0,0,,0,26,18,257,14.28,0,1,0,0,,,26,43.7,46.7,34.7,,80,
208,Isiah Pacheco,KAN,RB,22,7,1,0,0,0,0,0,39,192,4.92,1,2,2,9,4.50,0,2,0,1,,,26,28.1,31.1,27.1,,57,
209,Rashid Shaheed,NOR,WR,24,3,1,0,0,0,0,0,1,44,44.00,1,5,4,91,22.75,1,0,0,2,,,26,29.5,29.5,27.5,,81,
210,Rachaad White,TAM,RB,23,8,0,0,0,0,0,0,30,90,3.00,1,22,17,128,7.53,0,1,1,1,,,26,42.8,46.8,34.3,,59,
211,Javonte Williams,DEN,RB,22,4,4,0,0,0,0,0,47,204,4.34,0,22,16,76,4.75,0,1,1,0,,,26,42.0,46.0,34.0,,58,
212,Jelani Woods,IND,TE,24,8,0,0,0,0,0,0,0,0,,0,10,6,77,12.83,3,0,0,3,,,26,31.7,31.7,28.7,,23,
213,Nelson Agholor,NWE,WR,29,7,3,0,0,0,0,0,0,0,,0,21,15,227,15.13,1,2,2,1,,,25,39.7,44.7,32.2,,82,
214,Robbie Anderson,2TM,WR,29,8,5,0,0,0,0,0,0,0,,0,31,13,206,15.85,1,1,1,1,,,25,37.6,41.6,31.1,,83,
216,James Cook,BUF,RB,23,7,0,0,0,0,0,0,24,132,5.50,1,8,5,78,15.60,0,1,1,1,,,25,30.0,34.0,27.5,,62,
217,Gus Edwards,BAL,RB,27,2,1,0,0,0,0,0,27,131,4.85,2,1,0,0,,0,0,0,2,,,25,25.1,28.1,25.1,,61,
218,Kenneth Gainwell,PHI,RB,23,7,0,0,0,0,0,0,24,100,4.17,2,9,5,29,5.80,0,0,0,2,,,25,29.9,32.9,27.4,,63,
219,Hunter Henry,NWE,TE,28,8,7,0,0,0,0,0,0,0,,0,24,15,190,12.67,1,0,0,1,,,25,40.0,43.0,32.5,,25,
220,Brian Robinson Jr.,WAS,RB,23,4,2,0,0,0,0,0,54,175,3.24,1,2,2,13,6.50,0,0,0,1,,,25,26.8,29.8,25.8,,64,
221,Greg Dulcich,DEN,TE,22,3,1,0,0,0,0,0,0,0,,0,17,12,182,15.17,1,0,0,1,,,24,36.2,39.2,30.2,,26,
222,Noah Fant,SEA,TE,25,8,8,0,0,0,0,0,0,0,,0,28,22,176,8.00,1,0,0,1,,,24,45.6,48.6,34.6,,28,
223,Isaiah Likely,BAL,TE,22,8,0,0,0,0,0,0,0,0,,0,25,16,181,11.31,1,0,0,1,,,24,40.1,43.1,32.1,,27,
224,Kalif Raymond,DET,WR,28,7,1,0,0,0,0,0,3,23,7.67,0,25,17,238,14.00,0,1,1,0,,,24,41.1,45.1,32.6,,84,
225,Darren Waller,LVR,TE,30,5,4,0,0,0,0,0,0,0,,0,24,16,175,10.94,1,0,0,1,,,24,39.5,42.5,31.5,,29,
226,Jaylen Warren,PIT,RB,24,8,0,0,0,0,0,0,29,153,5.28,0,14,12,88,7.33,0,1,0,0,,,24,36.1,39.1,30.1,,65,
227,Jamal Agnew,JAX,WR,27,6,0,0,0,0,0,0,5,29,5.80,0,11,7,78,11.14,2,0,0,2,,,23,29.7,29.7,26.2,,86,
228,Dyami Brown,WAS,WR,23,6,0,0,0,0,0,0,0,0,,0,9,3,111,37.00,2,0,0,2,,,23,26.1,29.1,24.6,,85,
229,Jordan Akins,HOU,TE,30,5,0,0,0,0,0,0,0,0,,0,14,11,159,14.45,1,0,0,1,,,22,32.9,35.9,27.4,,30,
230,O.J. Howard,HOU,TE,28,7,6,0,0,0,0,0,0,0,,0,13,7,96,13.71,2,0,0,2,,,22,28.6,28.6,25.1,,33,
231,Kyle Juszczyk,SFO,RB,31,7,5,0,0,0,0,0,3,10,3.33,1,15,11,153,13.91,0,0,0,1,,,22,33.3,36.3,27.8,,66,
232,Joshua Kelley,LAC,RB,25,6,0,0,0,0,0,0,23,104,4.52,1,10,7,56,8.00,0,0,0,1,,,22,29.0,32.0,25.5,,67,
233,Cole Kmet,CHI,TE,23,8,8,0,0,0,0,0,0,0,,0,20,14,159,11.36,1,0,0,1,,,22,35.9,38.9,28.9,,31,
234,Colby Parkinson,SEA,TE,23,8,0,0,0,0,0,0,0,0,,0,11,10,159,15.90,1,0,0,1,,,22,31.9,34.9,26.9,,32,
235,Craig Reynolds,DET,RB,26,7,0,0,0,0,0,0,23,102,4.43,0,10,9,116,12.89,0,0,0,0,,,22,30.8,36.8,26.3,,68,
236,Cam Akers,LAR,RB,23,5,2,0,0,0,0,0,51,151,2.96,1,5,2,18,9.00,0,1,1,1,,,21,22.9,26.9,21.9,,69,
237,Sterling Shepard,NYG,WR,29,3,2,0,0,0,0,0,0,0,,0,24,13,154,11.85,1,0,0,1,,,21,34.4,37.4,27.9,,87,
238,Tyquan Thornton,NWE,WR,22,4,1,0,0,0,0,0,3,16,5.33,1,15,8,76,9.50,1,0,0,2,,,21,29.2,29.2,25.2,,88,
239,Michael Gallup,DAL,WR,26,5,3,0,0,0,0,0,0,0,,0,23,12,135,11.25,1,0,0,1,,,20,31.5,34.5,25.5,,91,
240,Elijah Moore,NYJ,WR,22,7,6,0,0,0,0,0,2,-4,-2.00,0,30,16,203,12.69,0,0,0,0,,,20,35.9,38.9,27.9,,90,
241,Demarcus Robinson,BAL,WR,28,8,1,0,0,0,0,0,0,0,,0,25,15,140,9.33,1,0,0,1,,,20,35.0,38.0,27.5,,89,
242,Marquez Callaway,NOR,WR,24,8,3,0,0,0,0,0,0,0,,0,24,12,128,10.67,1,0,0,1,,,19,30.8,33.8,24.8,,93,
243,Tevin Coleman,SFO,RB,29,4,0,0,0,0,0,0,12,26,2.17,1,3,3,44,14.67,1,0,0,2,,,19,22.0,22.0,20.5,,70,
244,Jake Ferguson,DAL,TE,23,8,5,0,0,0,0,0,0,0,,0,12,9,68,7.56,2,0,0,2,,,19,27.8,27.8,23.3,,34,
245,KJ Hamler,DEN,WR,23,7,0,0,0,0,0,0,2,23,11.50,0,14,7,165,23.57,0,0,0,0,,,19,25.8,28.8,22.3,,94,
247,Jarvis Landry,NOR,WR,30,4,1,0,0,0,0,0,0,0,,0,21,15,168,11.20,0,0,0,0,1,,19,33.8,36.8,26.3,,95,
248,Ray-Ray McCloud,SFO,WR,26,8,2,0,0,0,0,0,0,0,,0,15,9,129,14.33,1,2,0,1,,,19,27.9,30.9,23.4,,92,
249,Chris Moore,HOU,WR,29,6,1,0,0,0,0,0,0,0,,0,16,10,128,12.80,1,0,0,1,,,19,28.8,31.8,23.8,,96,
250,Kylen Granson,IND,TE,24,8,3,0,0,0,0,0,0,0,,0,26,20,176,8.80,0,1,0,0,,,18,37.6,40.6,27.6,,37,
251,Justice Hill,BAL,RB,25,6,0,0,0,0,0,0,28,179,6.39,0,4,4,19,4.75,0,1,1,0,,,18,21.8,25.8,19.8,,71,
252,Jauan Jennings,SFO,WR,25,7,1,0,0,0,0,0,0,0,,0,24,14,180,12.86,0,0,0,0,,,18,32.0,35.0,25.0,,99,
253,Cade Otton,TAM,TE,23,7,5,0,0,0,0,0,0,0,,0,26,18,178,9.89,0,0,0,0,,,18,35.8,38.8,26.8,,36,
254,Dalton Schultz,DAL,TE,26,6,6,0,0,0,0,0,0,0,,0,29,20,203,10.15,0,1,1,0,,,18,38.3,42.3,28.3,,35,
255,Laviska Shenault Jr.,CAR,WR,24,4,0,0,0,0,0,0,1,0,0.00,0,9,8,124,15.50,1,0,0,1,,,18,26.4,29.4,22.4,,97,
256,Justin Watson,KAN,WR,26,7,0,0,0,0,0,0,0,0,,0,9,4,64,16.00,2,0,0,2,,,18,22.4,22.4,20.4,,98,
257,Kendrick Bourne,NWE,WR,27,7,1,0,0,0,0,0,2,14,7.00,0,15,11,156,14.18,0,1,0,0,,,17,28.0,31.0,22.5,,103,
258,Ashton Dulin,IND,WR,25,5,1,0,0,0,0,0,1,3,3.00,0,18,12,168,14.00,0,0,0,0,,,17,29.1,32.1,23.1,,102,
259,Ross Dwelley,SFO,TE,27,8,0,0,0,0,0,0,0,0,,0,5,3,105,35.00,1,0,0,1,,,17,19.5,22.5,18.0,,39,
260,Julio Jones,TAM,WR,33,3,2,0,0,0,0,0,3,17,5.67,0,11,6,97,16.17,1,0,0,1,,,17,23.4,23.4,20.4,,100,
261,Wan'Dale Robinson,NYG,WR,21,4,1,0,0,0,0,0,0,0,,0,16,12,107,8.92,1,0,0,1,,,17,28.7,31.7,22.7,,104,
262,Khalil Shakir,BUF,WR,22,5,1,0,0,0,0,0,0,0,,0,13,6,112,18.67,1,0,0,1,,,17,23.2,26.2,20.2,,101,
263,Logan Thomas,WAS,TE,31,5,4,0,0,0,0,0,0,0,,0,20,13,106,8.15,1,0,0,1,,,17,29.6,32.6,23.1,,38,
264,Darrel Williams,ARI,RB,27,6,0,0,0,0,0,0,21,102,4.86,1,8,4,9,2.25,0,0,0,1,,,17,21.1,24.1,19.1,,72,
265,DJ Chark,DET,WR,26,3,3,0,0,0,0,0,0,0,,0,18,7,98,14.00,1,0,0,1,,,16,22.8,22.8,19.3,,105,
266,Jamycal Hasty,JAX,RB,26,8,0,0,0,0,0,0,9,82,9.11,1,7,5,19,3.80,0,0,0,1,,,16,21.1,21.1,18.6,,73,
267,Zach Pascal,PHI,WR,28,7,0,0,0,0,0,0,1,0,0.00,0,9,8,96,12.00,1,0,0,1,,,16,23.6,23.6,19.6,,107,
268,Trent Sherfield,MIA,WR,26,8,1,0,0,0,0,0,0,0,,0,23,15,157,10.47,0,0,0,0,,,16,30.7,33.7,23.2,,106,
269,Peyton Hendershot,DAL,TE,23,8,1,0,0,0,0,0,0,0,,0,12,9,85,9.44,1,0,0,1,,,15,23.5,23.5,19.0,,42,
270,KhaDarel Hodge,ATL,WR,27,8,1,0,0,0,0,0,0,0,,0,12,8,128,16.00,0,0,0,0,1,,15,22.8,25.8,18.8,,109,
271,Chuba Hubbard,CAR,RB,23,7,1,0,0,0,0,0,15,97,6.47,1,4,3,11,3.67,0,1,1,1,,,15,17.8,18.8,16.3,,74,
272,Terrace Marshall Jr.,CAR,WR,22,5,2,0,0,0,0,0,0,0,,0,17,10,148,14.80,0,0,0,0,,,15,24.8,27.8,19.8,,110,
273,Hunter Renfrow,LVR,WR,27,5,1,0,0,0,0,0,0,0,,0,25,18,166,9.22,0,3,1,0,,,15,32.6,36.6,23.6,,111,
274,Adam Trautman,NOR,TE,25,6,6,0,0,0,0,0,0,0,,0,8,7,86,12.29,1,0,0,1,,,15,21.6,21.6,18.1,,41,
275,Tommy Tremble,CAR,TE,22,8,2,0,0,0,0,0,0,0,,0,14,8,88,11.00,1,0,0,1,,,15,22.8,22.8,18.8,,40,
276,Quez Watkins,PHI,WR,24,7,3,0,0,0,0,0,1,-3,-3.00,0,10,6,88,14.67,1,0,0,1,,,15,20.5,20.5,17.5,,112,
278,Sammy Watkins,GNB,WR,29,4,3,0,0,0,0,0,0,0,,0,12,9,150,16.67,0,0,0,0,,,15,24.0,27.0,19.5,,108,
279,Brandon Bolden,LVR,RB,32,6,0,0,0,0,0,0,7,29,4.14,0,8,8,53,6.63,1,0,0,1,,,14,22.2,22.2,18.2,,77,
280,Mike Boone,DEN,RB,27,7,0,0,0,0,0,0,15,82,5.47,0,12,6,61,10.17,0,0,0,0,,,14,20.3,20.3,17.3,,76,
281,Treylon Burks,TEN,WR,22,4,2,0,0,0,0,0,2,12,6.00,0,16,10,129,12.90,0,0,0,0,,,14,24.1,27.1,19.1,,114,
282,Jody Fortson,KAN,TE,27,7,0,0,0,0,0,0,0,0,,0,5,3,19,6.33,2,0,0,2,,,14,16.9,16.9,15.4,,44,
283,Noah Gray,KAN,TE,23,7,2,0,0,0,0,0,1,1,1.00,1,14,9,78,8.67,0,0,0,1,,,14,22.9,22.9,18.4,,45,
284,Richie James,NYG,WR,27,8,1,0,0,0,0,0,2,6,3.00,0,26,20,191,9.55,0,3,3,0,,,14,33.7,39.7,23.7,,116,
285,Sony Michel,LAC,RB,27,7,0,0,0,0,0,0,33,91,2.76,0,12,9,53,5.89,0,0,0,0,,,14,23.4,23.4,18.9,,75,
286,Johnny Mundt,MIN,TE,28,7,6,0,0,0,0,0,0,0,,0,14,12,76,6.33,1,0,0,1,,,14,25.6,25.6,19.6,,46,
287,Eric Saubert,DEN,TE,28,8,2,0,0,0,0,0,0,0,,0,14,7,83,11.86,1,0,0,1,,,14,21.3,21.3,17.8,,43,
288,Christian Watson,GNB,WR,23,5,2,0,0,0,0,0,3,19,6.33,1,12,8,64,8.00,0,0,0,1,,,14,22.3,22.3,18.3,,113,
289,Nick Westbrook-Ikhine,TEN,WR,25,7,6,0,0,0,0,0,0,0,,0,14,7,138,19.71,0,0,0,0,,,14,20.8,23.8,17.3,,115,
290,Matt Breida,NYG,RB,27,8,0,0,0,0,0,0,23,73,3.17,0,8,6,54,9.00,0,0,0,0,,,13,18.7,18.7,15.7,,80,
291,River Cracraft,MIA,WR,28,7,0,0,0,0,0,0,0,0,,0,6,2,13,6.50,2,0,0,2,,,13,15.3,15.3,14.3,,117,
292,Phillip Dorsett,HOU,WR,29,6,1,0,0,0,0,0,0,0,,0,12,4,66,16.50,1,0,0,1,,,13,16.6,16.6,14.6,,119,
293,Zander Horvath,LAC,RB,24,7,1,0,0,0,0,0,3,5,1.67,0,7,4,7,1.75,2,0,0,2,,,13,17.2,17.2,15.2,,78,
294,Foster Moreau,LVR,TE,25,5,4,0,0,0,0,0,0,0,,0,22,15,133,8.87,0,0,0,0,,,13,28.3,31.3,20.8,,47,
295,Breshad Perriman,TAM,WR,29,6,2,0,0,0,0,0,2,-7,-3.50,0,14,7,100,14.29,1,2,1,1,,,13,20.3,24.3,16.8,,118,
296,Boston Scott,PHI,RB,27,5,0,0,0,0,0,0,23,66,2.87,1,1,1,2,2.00,0,0,0,1,,,13,13.8,13.8,13.3,,79,
297,Jonnu Smith,NWE,TE,27,7,4,0,0,0,0,0,0,0,,0,20,13,133,10.23,0,0,0,0,,,13,26.3,29.3,19.8,,48,
298,Reggie Gilliam,BUF,RB,25,7,1,0,0,0,0,0,0,0,,0,9,7,57,8.14,1,0,0,1,,,12,18.7,18.7,15.2,,81,
299,Austin Hooper,TEN,TE,28,7,0,0,0,0,0,0,0,0,,0,15,10,116,11.60,0,0,0,0,,,12,21.6,24.6,16.6,,50,
300,Trey Lance,SFO,QB,22,2,2,15,31,194,0,1,16,67,4.19,0,0,0,0,,0,1,0,0,,,12,12.5,13.5,13.5,,41,
301,Ian Thomas,CAR,TE,26,8,8,0,0,0,0,0,0,0,,0,18,12,120,10.00,0,0,0,0,,,12,24.0,27.0,18.0,,49,
302,Cameron Brate,TAM,TE,31,5,1,0,0,0,0,0,0,0,,0,22,13,114,8.77,0,0,0,0,,,11,24.4,27.4,17.9,,51,
303,Harrison Bryant,CLE,TE,24,8,5,0,0,0,0,0,0,0,,0,21,14,114,8.14,0,0,0,0,,,11,25.4,28.4,18.4,,52,
304,Kendall Hinton,DEN,WR,25,6,2,0,0,0,0,0,0,0,,0,7,6,108,18.00,0,0,0,0,,,11,16.8,19.8,13.8,,120,
305,Chigoziem Okonkwo,TEN,TE,23,7,2,0,0,0,0,0,1,-4,-4.00,0,8,5,52,10.40,1,0,0,1,,,11,15.8,15.8,13.3,,54,
306,David Sills,NYG,WR,26,8,5,0,0,0,0,0,0,0,,0,17,11,106,9.64,0,0,0,0,,,11,21.6,24.6,16.1,,121,
307,Shi Smith,CAR,WR,24,8,4,0,0,0,0,0,0,0,,0,21,8,105,13.13,0,1,0,0,,,11,18.5,21.5,14.5,,122,
309,Durham Smythe,MIA,TE,27,7,7,0,0,0,0,0,1,1,1.00,1,7,6,50,8.33,0,0,0,1,,,11,17.1,17.1,14.1,,53,
310,David Bell,CLE,WR,22,8,2,0,0,0,0,0,0,0,,0,11,9,100,11.11,0,0,0,0,,,10,19.0,22.0,14.5,,124,
311,N'Keal Harry,CHI,WR,25,2,0,0,0,0,0,0,0,0,,0,3,3,38,12.67,1,0,0,1,,,10,12.8,12.8,11.3,,126,
312,Tanner Hudson,NYG,TE,28,8,0,0,0,0,0,0,0,0,,0,11,6,98,16.33,0,0,0,0,,,10,15.8,15.8,12.8,,57,
313,Alec Ingold,MIA,RB,26,8,7,0,0,0,0,0,5,6,1.20,1,8,6,38,6.33,0,0,0,1,,,10,16.4,16.4,13.4,,82,
314,Keaontay Ingram,ARI,RB,23,3,0,0,0,0,0,0,12,21,1.75,1,2,2,23,11.50,0,0,0,1,,,10,12.4,12.4,11.4,,83,
315,Scott Miller,TAM,WR,25,6,1,0,0,0,0,0,1,8,8.00,0,24,12,92,7.67,0,0,0,0,,,10,22.0,22.0,16.0,,125,
316,Zack Moss,BUF,RB,25,5,0,0,0,0,0,0,17,91,5.35,0,8,7,27,3.86,0,1,1,0,,,10,16.8,17.8,13.3,,84,
317,Chris Myarick,NYG,TE,27,8,7,0,0,0,0,0,0,0,,0,6,6,42,7.00,1,0,0,1,,,10,16.2,16.2,13.2,,56,
318,Geoff Swaim,TEN,TE,29,7,6,0,0,0,0,0,0,0,,0,9,7,43,6.14,1,0,0,1,,,10,17.3,17.3,13.8,,55,
319,Samori Toure,GNB,WR,24,2,1,0,0,0,0,0,0,0,,0,5,2,41,20.50,1,0,0,1,,,10,12.1,12.1,11.1,,123,
320,Dan Arnold,JAX,TE,27,8,0,0,0,0,0,0,0,0,,0,6,5,86,17.20,0,0,0,0,,,9,13.6,13.6,11.1,,62,
321,Pharaoh Brown,2TM,TE,28,7,5,0,0,0,0,0,0,0,,0,13,9,93,10.33,0,0,0,0,,,9,18.3,18.3,13.8,,58,
322,Zach Gentry,PIT,TE,26,8,6,0,0,0,0,0,0,0,,0,13,12,92,7.67,0,0,0,0,,,9,21.2,21.2,15.2,,60,
323,Velus Jones Jr.,CHI,WR,25,5,0,0,0,0,0,0,3,41,13.67,0,5,3,24,8.00,1,2,2,1,,,9,11.5,13.5,10.0,,128,
324,Phillip Lindsay,IND,RB,28,2,0,0,0,0,0,0,14,47,3.36,0,7,6,19,3.17,0,0,0,0,1,,9,14.6,14.6,11.6,,85,
325,Josh Oliver,BAL,TE,25,8,2,0,0,0,0,0,0,0,,0,8,5,33,6.60,1,0,0,1,,,9,14.3,14.3,11.8,,59,
326,Jalen Reagor,MIN,WR,23,7,0,0,0,0,0,0,1,17,17.00,0,5,3,10,3.33,1,2,0,1,,,9,11.7,11.7,10.2,,127,
327,Brock Wright,DET,TE,24,7,2,0,0,0,0,0,0,0,,0,6,6,88,14.67,0,0,0,0,,,9,14.8,14.8,11.8,,61,
328,Keenan Allen,LAC,WR,30,2,2,0,0,0,0,0,0,0,,0,6,6,77,12.83,0,0,0,0,,,8,13.7,13.7,10.7,,130,
329,John Bates,WAS,TE,25,7,3,0,0,0,0,0,0,0,,0,15,10,79,7.90,0,1,0,0,,,8,17.9,17.9,12.9,,63,
330,Gary Brightwell,NYG,RB,23,8,0,0,0,0,0,0,4,19,4.75,1,0,0,0,,0,0,0,1,,,8,7.9,7.9,7.9,,88,
331,Sam Ehlinger,IND,QB,24,1,1,17,23,201,0,0,6,15,2.50,0,0,0,0,,0,1,1,0,,,8,7.5,8.5,7.5,,43,
332,A.J. Green,ARI,WR,34,6,4,0,0,0,0,0,0,0,,0,23,10,56,5.60,0,0,0,0,1,,8,17.6,17.6,12.6,,131,
333,Travis Homer,SEA,RB,24,4,0,0,0,0,0,0,6,28,4.67,0,5,5,54,10.80,0,0,0,0,,,8,13.2,13.2,10.7,,87,
334,Justin Jackson,DET,RB,26,7,0,0,0,0,0,0,8,19,2.38,0,3,2,4,2.00,1,0,0,1,,,8,10.3,10.3,9.3,,86,
335,Denzel Mims,NYJ,WR,25,2,1,0,0,0,0,0,0,0,,0,5,3,80,26.67,0,0,0,0,,,8,11.0,11.0,9.5,,129,
336,Brett Rypien,DEN,QB,26,1,1,24,46,225,0,1,3,9,3.00,0,0,0,0,,0,1,0,0,,,8,7.9,8.9,8.9,,42,
337,DeeJay Dallas,SEA,RB,24,8,0,0,1,0,0,1,12,61,5.08,0,5,5,29,5.80,0,0,0,0,,,7,12.0,13.0,10.5,,89,
338,Josiah Deguara,GNB,TE,25,8,0,0,0,0,0,0,0,0,,0,7,6,65,10.83,0,0,0,0,,,7,12.5,12.5,9.5,,66,
340,D'Wayne Eskridge,SEA,WR,25,8,0,0,0,0,0,0,2,10,5.00,0,11,7,58,8.29,0,0,0,0,,,7,13.8,13.8,10.3,,134,
341,Connor Heyward,PIT,TE,23,8,0,0,0,0,0,0,0,0,,0,6,5,67,13.40,0,0,0,0,,,7,11.7,11.7,9.2,,64,
342,Tom Kennedy,DET,WR,26,3,1,0,0,0,0,0,0,0,,0,8,5,68,13.60,0,0,0,0,,,7,11.8,11.8,9.3,,135,
343,Ty Montgomery,NWE,WR,29,1,0,0,0,0,0,0,2,-2,-1.00,0,4,3,15,5.00,1,0,0,1,,,7,10.3,10.3,8.8,,132,
344,Brandon Powell,LAR,WR,27,7,1,0,0,0,0,0,7,2,0.29,0,10,9,70,7.78,0,0,0,0,,,7,16.2,16.2,11.7,,133,
345,Skylar Thompson,MIA,QB,25,2,1,26,46,255,0,1,1,9,9.00,0,0,0,0,,0,1,1,0,,,7,7.1,9.1,8.1,,44,
