,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
173,Tyler Conklin,NYJ,TE,27,7,7,0,0,0,0,0,1,1,1.00,0,38,26,230,8.85,1,2,0,1,,,29,55.1,58.1,42.1,,19,
174,Russell Gage,TAM,WR,26,7,4,0,0,0,0,0,0,0,,0,40,29,231,7.97,1,1,1,1,1,,29,58.1,62.1,43.6,,68,
175,Darnell Mooney,CHI,WR,25,7,7,0,0,0,0,0,0,0,,0,39,20,294,14.70,0,0,0,0,,,29,49.4,52.4,39.4,,67,
176,Dante Pettis,CHI,WR,27,7,3,0,0,0,0,0,1,29,29.00,0,14,6,137,22.83,2,1,0,2,,,29,34.6,37.6,31.6,,71,
177,Allen Robinson,LAR,WR,29,6,6,0,0,0,0,0,0,0,,0,29,17,170,10.00,2,0,0,2,,,29,46.0,49.0,37.5,,69,
178,Robert Woods,TEN,WR,30,6,5,0,0,0,0,0,0,0,,0,32,20,230,11.50,1,0,0,1,,,29,49.0,52.0,39.0,,70,
179,J.K. Dobbins,BAL,RB,24,4,4,0,0,0,0,0,35,123,3.51,1,6,6,39,6.50,1,0,0,2,,,28,34.2,37.2,31.2,,46,
180,Mark Ingram,NOR,RB,33,7,2,0,0,0,0,0,51,196,3.84,1,11,10,44,4.40,0,2,2,1,1,,28,38.0,43.0,33.0,,47,
181,Alexander Mattison,MIN,RB,24,6,0,0,0,0,0,0,30,97,3.23,1,11,8,58,7.25,1,0,0,2,,,28,35.5,35.5,31.5,,48,
182,Kenyan Drake,BAL,RB,28,5,2,0,0,0,0,0,42,189,4.50,1,5,3,24,8.00,0,0,0,1,,,27,30.3,33.3,28.8,,49,
183,Marquise Goodwin,SEA,WR,32,6,0,0,0,0,0,0,0,0,,0,15,10,146,14.60,2,0,0,2,,,27,36.6,39.6,31.6,,72,
185,Deon Jackson,IND,RB,23,7,1,0,0,0,0,0,29,104,3.59,1,14,14,108,7.71,0,0,0,1,,,27,41.2,47.2,34.2,,50,
186,J.D. McKissic,WAS,RB,29,7,0,0,0,0,0,0,20,89,4.45,0,35,24,159,6.63,0,0,0,0,1,,27,50.8,53.8,38.8,,52,
187,Latavius Murray,2TM,RB,32,3,0,0,0,0,0,0,34,147,4.32,2,5,4,5,1.25,0,0,0,2,,,27,31.2,34.2,29.2,,51,
188,Mo Alie-Cox,IND,TE,29,7,4,0,0,0,0,0,0,0,,0,15,11,136,12.36,2,0,0,2,,,26,36.6,39.6,31.1,,22,
189,Rex Burkhead,HOU,RB,32,6,0,0,0,0,0,0,22,72,3.27,0,30,23,123,5.35,1,0,0,1,,,26,48.5,51.5,37.0,,55,
190,DeAndre Carter,LAC,WR,29,7,4,0,0,0,0,0,1,-5,-5.00,0,28,19,229,12.05,1,1,1,1,,,26,45.4,49.4,35.9,,73,
191,Randall Cobb,GNB,WR,32,6,1,0,0,0,0,0,0,0,,0,26,18,257,14.28,0,1,0,0,,,26,43.7,46.7,34.7,,75,
192,Isiah Pacheco,KAN,RB,22,7,1,0,0,0,0,0,39,192,4.92,1,2,2,9,4.50,0,2,0,1,,,26,28.1,31.1,27.1,,53,
193,Irv Smith Jr.,MIN,TE,24,6,0,0,0,0,0,0,0,0,,0,29,18,140,7.78,2,1,0,2,,,26,44.0,47.0,35.0,,20,
194,Equanimeous St. Brown,CHI,WR,26,7,7,0,0,0,0,0,3,44,14.67,0,20,10,158,15.80,1,1,0,1,,,26,36.2,39.2,31.2,,74,
195,Javonte Williams,DEN,RB,22,4,4,0,0,0,0,0,47,204,4.34,0,22,16,76,4.75,0,1,1,0,,,26,42.0,46.0,34.0,,54,
196,Jelani Woods,IND,TE,24,7,0,0,0,0,0,0,0,0,,0,10,6,77,12.83,3,0,0,3,,,26,31.7,31.7,28.7,,21,
197,Nelson Agholor,NWE,WR,29,6,3,0,0,0,0,0,0,0,,0,20,14,225,16.07,1,2,2,1,,,25,38.5,43.5,31.5,,77,
198,Robbie Anderson,2TM,WR,29,7,5,0,0,0,0,0,0,0,,0,28,13,206,15.85,1,1,1,1,,,25,37.6,41.6,31.1,,76,
199,Samaje Perine,CIN,RB,27,7,0,0,0,0,0,0,18,75,4.17,0,17,14,113,8.07,1,0,0,1,,,25,38.8,41.8,31.8,,56,
200,Kenneth Gainwell,PHI,RB,23,6,0,0,0,0,0,0,23,97,4.22,2,8,4,21,5.25,0,0,0,2,,,24,27.8,27.8,25.8,,57,
201,K.J. Osborn,MIN,WR,25,6,5,0,0,0,0,0,1,-1,-1.00,0,26,19,177,9.32,1,0,0,1,,,24,42.6,45.6,33.1,,78,
202,Kyle Pitts,ATL,TE,22,6,6,0,0,0,0,0,0,0,,0,30,16,178,11.13,1,0,0,1,,,24,39.8,42.8,31.8,,23,
203,Darren Waller,LVR,TE,30,5,4,0,0,0,0,0,0,0,,0,24,16,175,10.94,1,0,0,1,,,24,39.5,42.5,31.5,,24,
204,Jamal Agnew,JAX,WR,27,6,0,0,0,0,0,0,5,29,5.80,0,11,7,78,11.14,2,0,0,2,,,23,29.7,29.7,26.2,,80,
205,Dyami Brown,WAS,WR,23,6,0,0,0,0,0,0,0,0,,0,9,3,111,37.00,2,0,0,2,,,23,26.1,29.1,24.6,,79,
206,Hunter Henry,NWE,TE,28,7,6,0,0,0,0,0,0,0,,0,23,14,168,12.00,1,0,0,1,,,23,36.8,39.8,29.8,,25,
207,Caleb Huntley,ATL,RB,24,5,0,0,0,0,0,0,41,174,4.24,1,0,0,0,,0,0,0,1,,,23,23.4,26.4,23.4,,58,
208,Brian Robinson Jr.,WAS,RB,23,3,2,0,0,0,0,0,46,155,3.37,1,2,2,13,6.50,0,0,0,1,,,23,24.8,27.8,23.8,,59,
209,Darius Slayton,NYG,WR,25,6,2,0,0,0,0,0,0,0,,0,18,11,166,15.09,1,0,0,1,,,23,33.6,36.6,28.1,,81,
210,Noah Fant,SEA,TE,25,7,7,0,0,0,0,0,0,0,,0,26,20,157,7.85,1,0,0,1,,,22,41.7,44.7,31.7,,26,
211,Kyle Juszczyk,SFO,RB,31,7,5,0,0,0,0,0,3,10,3.33,1,15,11,153,13.91,0,0,0,1,,,22,33.3,36.3,27.8,,60,
212,Joshua Kelley,LAC,RB,25,6,0,0,0,0,0,0,23,104,4.52,1,10,7,56,8.00,0,0,0,1,,,22,29.0,32.0,25.5,,61,
213,Rashid Shaheed,NOR,WR,24,2,0,0,0,0,0,0,1,44,44.00,1,2,1,53,53.00,1,0,0,2,,,22,22.7,22.7,22.2,,82,
214,Rachaad White,TAM,RB,23,7,0,0,0,0,0,0,26,71,2.73,1,19,14,104,7.43,0,1,1,1,,,22,35.5,39.5,28.5,,62,
216,Cam Akers,LAR,RB,23,5,2,0,0,0,0,0,51,151,2.96,1,5,2,18,9.00,0,1,1,1,,,21,22.9,26.9,21.9,,64,
217,Jordan Akins,HOU,TE,30,4,0,0,0,0,0,0,0,0,,0,12,10,154,15.40,1,0,0,1,,,21,31.4,34.4,26.4,,27,
218,Dawson Knox,BUF,TE,26,5,5,0,0,0,0,0,0,0,,0,20,15,148,9.87,1,0,0,1,,,21,35.8,38.8,28.3,,29,
219,Colby Parkinson,SEA,TE,23,7,0,0,0,0,0,0,0,0,,0,10,9,154,17.11,1,0,0,1,,,21,30.4,33.4,25.9,,28,
220,Craig Reynolds,DET,RB,26,6,0,0,0,0,0,0,21,95,4.52,0,9,9,116,12.89,0,0,0,0,,,21,30.1,33.1,25.6,,63,
221,Sterling Shepard,NYG,WR,29,3,2,0,0,0,0,0,0,0,,0,24,13,154,11.85,1,0,0,1,,,21,34.4,37.4,27.9,,83,
222,Elijah Moore,NYJ,WR,22,6,6,0,0,0,0,0,2,-4,-2.00,0,29,16,203,12.69,0,0,0,0,,,20,35.9,38.9,27.9,,84,
223,Tyquan Thornton,NWE,WR,22,3,1,0,0,0,0,0,3,16,5.33,1,13,7,63,9.00,1,0,0,2,,,20,26.9,26.9,23.4,,85,
224,P.J. Walker,CAR,QB,27,3,2,31,44,297,2,0,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,20,19.8,19.8,19.8,,38,
225,Tevin Coleman,SFO,RB,29,4,0,0,0,0,0,0,12,26,2.17,1,3,3,44,14.67,1,0,0,2,,,19,22.0,22.0,20.5,,65,
226,Gus Edwards,BAL,RB,27,1,1,0,0,0,0,0,16,66,4.13,2,1,0,0,,0,0,0,2,,,19,18.6,18.6,18.6,,66,
227,O.J. Howard,HOU,TE,28,6,5,0,0,0,0,0,0,0,,0,10,5,72,14.40,2,0,0,2,,,19,24.2,24.2,21.7,,30,
228,Jarvis Landry,NOR,WR,30,4,1,0,0,0,0,0,0,0,,0,21,15,168,11.20,0,0,0,0,1,,19,33.8,36.8,26.3,,86,
229,Chris Moore,HOU,WR,29,5,1,0,0,0,0,0,0,0,,0,16,10,128,12.80,1,0,0,1,,,19,28.8,31.8,23.8,,87,
230,Marquez Callaway,NOR,WR,24,7,3,0,0,0,0,0,0,0,,0,23,11,118,10.73,1,0,0,1,,,18,28.8,31.8,23.3,,90,
231,D'Onta Foreman,CAR,RB,26,7,0,0,0,0,0,0,27,155,5.74,0,2,2,27,13.50,0,0,0,0,,,18,20.2,23.2,19.2,,67,
232,Nyheim Hines,IND,RB,26,6,4,0,0,0,0,0,13,16,1.23,0,26,23,159,6.91,0,1,0,0,,,18,40.5,43.5,29.0,,68,
233,Richie James,NYG,WR,27,7,1,0,0,0,0,0,2,6,3.00,0,26,20,191,9.55,0,1,1,0,,,18,37.7,41.7,27.7,,92,
234,Jauan Jennings,SFO,WR,25,7,1,0,0,0,0,0,0,0,,0,24,14,180,12.86,0,0,0,0,,,18,32.0,35.0,25.0,,89,
235,Ray-Ray McCloud,SFO,WR,26,7,1,0,0,0,0,0,0,0,,0,13,8,118,14.75,1,2,0,1,,,18,25.8,28.8,21.8,,91,
236,Justin Watson,KAN,WR,26,7,0,0,0,0,0,0,0,0,,0,9,4,64,16.00,2,0,0,2,,,18,22.4,22.4,20.4,,88,
237,Kendrick Bourne,NWE,WR,27,6,1,0,0,0,0,0,2,14,7.00,0,14,11,156,14.18,0,1,0,0,,,17,28.0,31.0,22.5,,95,
238,James Cook,BUF,RB,23,6,0,0,0,0,0,0,19,97,5.11,1,7,4,37,9.25,0,1,1,1,,,17,21.4,22.4,19.4,,69,
239,Ashton Dulin,IND,WR,25,5,1,0,0,0,0,0,1,3,3.00,0,18,12,168,14.00,0,0,0,0,,,17,29.1,32.1,23.1,,94,
240,Kylen Granson,IND,TE,24,7,3,0,0,0,0,0,0,0,,0,23,17,165,9.71,0,1,0,0,,,17,33.5,36.5,25.0,,32,
241,Dak Prescott,DAL,QB,29,2,2,33,54,341,1,1,5,11,2.20,0,0,0,0,,0,0,0,0,,,17,16.7,20.7,17.7,,39,
242,Kalif Raymond,DET,WR,28,6,0,0,0,0,0,0,3,23,7.67,0,21,14,162,11.57,0,1,1,0,,,17,30.5,34.5,23.5,,96,
243,Khalil Shakir,BUF,WR,22,4,1,0,0,0,0,0,0,0,,0,11,6,112,18.67,1,0,0,1,,,17,23.2,26.2,20.2,,93,
244,Logan Thomas,WAS,TE,31,4,4,0,0,0,0,0,0,0,,0,20,13,106,8.15,1,0,0,1,,,17,29.6,32.6,23.1,,31,
245,Jaylen Warren,PIT,RB,24,7,0,0,0,0,0,0,23,103,4.48,0,11,9,63,7.00,0,1,0,0,,,17,25.6,28.6,21.1,,70,
247,DJ Chark,DET,WR,26,3,3,0,0,0,0,0,0,0,,0,18,7,98,14.00,1,0,0,1,,,16,22.8,22.8,19.3,,97,
248,Greg Dulcich,DEN,TE,22,2,0,0,0,0,0,0,0,0,,0,12,8,95,11.88,1,0,0,1,,,16,23.5,23.5,19.5,,34,
249,Cade Otton,TAM,TE,23,6,4,0,0,0,0,0,0,0,,0,21,16,163,10.19,0,0,0,0,,,16,32.3,35.3,24.3,,33,
250,Laviska Shenault Jr.,CAR,WR,24,3,0,0,0,0,0,0,1,0,0.00,0,3,3,98,32.67,1,0,0,1,,,16,18.8,18.8,17.3,,98,
251,Darrel Williams,ARI,RB,27,5,0,0,0,0,0,0,16,94,5.88,1,5,2,3,1.50,0,0,0,1,,,16,17.7,17.7,16.7,,71,
252,Michael Gallup,DAL,WR,26,4,2,0,0,0,0,0,0,0,,0,17,8,86,10.75,1,0,0,1,,,15,22.6,22.6,18.6,,103,
253,Jamycal Hasty,JAX,RB,26,7,0,0,0,0,0,0,5,69,13.80,1,3,2,22,11.00,0,0,0,1,,,15,17.1,17.1,16.1,,72,
254,Justice Hill,BAL,RB,25,5,0,0,0,0,0,0,24,151,6.29,0,4,4,19,4.75,0,1,1,0,,,15,19.0,23.0,17.0,,73,
255,KhaDarel Hodge,ATL,WR,27,7,1,0,0,0,0,0,0,0,,0,12,8,128,16.00,0,0,0,0,1,,15,22.8,25.8,18.8,,100,
256,Chuba Hubbard,CAR,RB,23,7,1,0,0,0,0,0,15,97,6.47,1,4,3,11,3.67,0,1,1,1,,,15,17.8,18.8,16.3,,74,
257,Cole Kmet,CHI,TE,23,7,7,0,0,0,0,0,0,0,,0,18,12,148,12.33,0,0,0,0,,,15,26.8,29.8,20.8,,35,
258,Rondale Moore,ARI,WR,22,4,4,0,0,0,0,0,3,-11,-3.67,0,25,17,159,9.35,0,0,0,0,,,15,31.8,34.8,23.3,,101,
259,Wan'Dale Robinson,NYG,WR,21,3,0,0,0,0,0,0,0,0,,0,13,10,92,9.20,1,0,0,1,,,15,25.2,25.2,20.2,,99,
260,Adam Trautman,NOR,TE,25,6,6,0,0,0,0,0,0,0,,0,8,7,86,12.29,1,0,0,1,,,15,21.6,21.6,18.1,,36,
261,Quez Watkins,PHI,WR,24,6,2,0,0,0,0,0,1,-3,-3.00,0,9,6,88,14.67,1,0,0,1,,,15,20.5,20.5,17.5,,104,
262,Sammy Watkins,GNB,WR,29,3,2,0,0,0,0,0,0,0,,0,11,8,147,18.38,0,0,0,0,,,15,22.7,25.7,18.7,,102,
263,Brandon Bolden,LVR,RB,32,5,0,0,0,0,0,0,7,29,4.14,0,8,8,53,6.63,1,0,0,1,,,14,22.2,22.2,18.2,,77,
264,Mike Boone,DEN,RB,27,7,0,0,0,0,0,0,15,82,5.47,0,12,6,61,10.17,0,0,0,0,,,14,20.3,20.3,17.3,,76,
265,Treylon Burks,TEN,WR,22,4,2,0,0,0,0,0,2,12,6.00,0,16,10,129,12.90,0,0,0,0,,,14,24.1,27.1,19.1,,105,
266,Damiere Byrd,ATL,WR,29,4,1,0,0,0,0,0,0,0,,0,3,1,75,75.00,1,0,0,1,,,14,14.5,14.5,14.0,,109,
267,Jody Fortson,KAN,TE,27,7,0,0,0,0,0,0,0,0,,0,5,3,19,6.33,2,0,0,2,,,14,16.9,16.9,15.4,,38,
268,Noah Gray,KAN,TE,23,7,2,0,0,0,0,0,1,1,1.00,1,14,9,78,8.67,0,0,0,1,,,14,22.9,22.9,18.4,,39,
269,Taylor Heinicke,WAS,QB,29,1,1,20,33,201,2,1,2,4,2.00,0,0,0,0,,0,0,0,0,,,14,14.4,15.4,15.4,,40,
270,Sony Michel,LAC,RB,27,7,0,0,0,0,0,0,33,91,2.76,0,12,9,53,5.89,0,0,0,0,,,14,23.4,23.4,18.9,,75,
271,Hunter Renfrow,LVR,WR,27,4,1,0,0,0,0,0,0,0,,0,23,17,160,9.41,0,3,1,0,,,14,31.0,35.0,22.5,,106,
272,Demarcus Robinson,BAL,WR,28,7,1,0,0,0,0,0,0,0,,0,17,9,76,8.44,1,0,0,1,,,14,22.6,22.6,18.1,,108,
273,Eric Saubert,DEN,TE,28,7,2,0,0,0,0,0,0,0,,0,14,7,83,11.86,1,0,0,1,,,14,21.3,21.3,17.8,,37,
274,Nick Westbrook-Ikhine,TEN,WR,25,6,5,0,0,0,0,0,0,0,,0,14,7,138,19.71,0,0,0,0,,,14,20.8,23.8,17.3,,107,
275,River Cracraft,MIA,WR,28,7,0,0,0,0,0,0,0,0,,0,6,2,13,6.50,2,0,0,2,,,13,15.3,15.3,14.3,,110,
276,Jake Ferguson,DAL,TE,23,7,5,0,0,0,0,0,0,0,,0,11,8,67,8.38,1,0,0,1,,,13,20.7,20.7,16.7,,42,
278,KJ Hamler,DEN,WR,23,6,0,0,0,0,0,0,1,14,14.00,0,11,5,113,22.60,0,0,0,0,,,13,17.7,20.7,15.2,,113,
279,Peyton Hendershot,DAL,TE,23,7,1,0,0,0,0,0,0,0,,0,10,7,70,10.00,1,0,0,1,,,13,20.0,20.0,16.5,,41,
280,Zander Horvath,LAC,RB,24,7,1,0,0,0,0,0,3,5,1.67,0,7,4,7,1.75,2,0,0,2,,,13,17.2,17.2,15.2,,78,
281,Trent Sherfield,MIA,WR,26,7,1,0,0,0,0,0,0,0,,0,20,13,132,10.15,0,0,0,0,,,13,26.2,29.2,19.7,,111,
282,Tommy Tremble,CAR,TE,22,7,1,0,0,0,0,0,0,0,,0,10,6,71,11.83,1,0,0,1,,,13,19.1,19.1,16.1,,40,
283,Christian Watson,GNB,WR,23,4,1,0,0,0,0,0,3,19,6.33,1,11,7,52,7.43,0,0,0,1,,,13,20.1,20.1,16.6,,112,
284,Phillip Dorsett,HOU,WR,29,5,0,0,0,0,0,0,0,0,,0,7,3,60,20.00,1,0,0,1,,,12,15.0,15.0,13.5,,115,
285,Reggie Gilliam,BUF,RB,25,6,1,0,0,0,0,0,0,0,,0,9,7,57,8.14,1,0,0,1,,,12,18.7,18.7,15.2,,79,
286,Trey Lance,SFO,QB,22,2,2,15,31,194,0,1,16,67,4.19,0,0,0,0,,0,1,0,0,,,12,12.5,13.5,13.5,,41,
287,Breshad Perriman,TAM,WR,29,5,2,0,0,0,0,0,2,-7,-3.50,0,13,6,89,14.83,1,2,1,1,,,12,18.2,19.2,15.2,,114,
288,Jonnu Smith,NWE,TE,27,6,3,0,0,0,0,0,0,0,,0,16,10,123,12.30,0,0,0,0,,,12,22.3,25.3,17.3,,43,
289,Ian Thomas,CAR,TE,26,7,7,0,0,0,0,0,0,0,,0,17,11,118,10.73,0,0,0,0,,,12,22.8,25.8,17.3,,44,
290,Cameron Brate,TAM,TE,31,5,1,0,0,0,0,0,0,0,,0,22,13,114,8.77,0,0,0,0,,,11,24.4,27.4,17.9,,45,
291,Matt Breida,NYG,RB,27,7,0,0,0,0,0,0,21,68,3.24,0,6,5,44,8.80,0,0,0,0,,,11,16.2,16.2,13.7,,80,
292,Harrison Bryant,CLE,TE,24,7,5,0,0,0,0,0,0,0,,0,21,14,114,8.14,0,0,0,0,,,11,25.4,28.4,18.4,,46,
293,Ross Dwelley,SFO,TE,27,7,0,0,0,0,0,0,0,0,,0,4,2,49,24.50,1,0,0,1,,,11,12.9,12.9,11.9,,49,
294,Kendall Hinton,DEN,WR,25,5,2,0,0,0,0,0,0,0,,0,7,6,108,18.00,0,0,0,0,,,11,16.8,19.8,13.8,,116,
295,Austin Hooper,TEN,TE,28,6,0,0,0,0,0,0,0,0,,0,14,9,111,12.33,0,0,0,0,,,11,20.1,23.1,15.6,,47,
296,Chigoziem Okonkwo,TEN,TE,23,6,2,0,0,0,0,0,1,-4,-4.00,0,6,4,49,12.25,1,0,0,1,,,11,14.5,14.5,12.5,,51,
297,Dalton Schultz,DAL,TE,26,5,5,0,0,0,0,0,0,0,,0,22,14,129,9.21,0,1,1,0,,,11,24.9,28.9,17.9,,50,
298,Boston Scott,PHI,RB,27,4,0,0,0,0,0,0,16,45,2.81,1,1,1,2,2.00,0,0,0,1,,,11,11.7,11.7,11.2,,81,
299,Shi Smith,CAR,WR,24,7,4,0,0,0,0,0,0,0,,0,20,8,105,13.13,0,1,0,0,,,11,18.5,21.5,14.5,,117,
300,Durham Smythe,MIA,TE,27,6,6,0,0,0,0,0,1,1,1.00,1,7,6,50,8.33,0,0,0,1,,,11,17.1,17.1,14.1,,48,
301,DeAndre Hopkins,ARI,WR,30,1,1,0,0,0,0,0,0,0,,0,14,10,103,10.30,0,1,0,0,,,10,20.3,23.3,15.3,,118,
302,Keaontay Ingram,ARI,RB,23,2,0,0,0,0,0,0,12,21,1.75,1,2,2,23,11.50,0,0,0,1,,,10,12.4,12.4,11.4,,82,
303,Isaiah Likely,BAL,TE,22,7,0,0,0,0,0,0,0,0,,0,18,10,104,10.40,0,0,0,0,,,10,20.4,23.4,15.4,,52,
304,Foster Moreau,LVR,TE,25,4,3,0,0,0,0,0,0,0,,0,13,9,102,11.33,0,0,0,0,,,10,19.2,22.2,14.7,,54,
305,Zack Moss,BUF,RB,25,5,0,0,0,0,0,0,17,91,5.35,0,8,7,27,3.86,0,1,1,0,,,10,16.8,17.8,13.3,,83,
306,David Sills,NYG,WR,26,7,5,0,0,0,0,0,0,0,,0,15,10,101,10.10,0,0,0,0,,,10,20.1,23.1,15.1,,119,
307,Geoff Swaim,TEN,TE,29,6,5,0,0,0,0,0,0,0,,0,9,7,43,6.14,1,0,0,1,,,10,17.3,17.3,13.8,,53,
309,Pharaoh Brown,2TM,TE,28,6,5,0,0,0,0,0,0,0,,0,13,9,93,10.33,0,0,0,0,,,9,18.3,18.3,13.8,,55,
310,Zach Gentry,PIT,TE,26,7,5,0,0,0,0,0,0,0,,0,12,11,89,8.09,0,0,0,0,,,9,19.9,19.9,14.4,,57,
311,Julio Jones,TAM,WR,33,2,1,0,0,0,0,0,2,17,8.50,0,7,4,76,19.00,0,0,0,0,,,9,13.3,13.3,11.3,,120,
312,Phillip Lindsay,IND,RB,28,2,0,0,0,0,0,0,14,47,3.36,0,7,6,19,3.17,0,0,0,0,1,,9,14.6,14.6,11.6,,84,
313,Scott Miller,TAM,WR,25,5,1,0,0,0,0,0,1,8,8.00,0,22,10,79,7.90,0,0,0,0,,,9,18.7,18.7,13.7,,121,
314,Chris Myarick,NYG,TE,27,7,6,0,0,0,0,0,0,0,,0,5,5,32,6.40,1,0,0,1,,,9,14.2,14.2,11.7,,56,
315,Josh Oliver,BAL,TE,25,7,2,0,0,0,0,0,0,0,,0,7,4,29,7.25,1,0,0,1,,,9,12.9,12.9,10.9,,58,
316,Jalen Reagor,MIN,WR,23,6,0,0,0,0,0,0,1,17,17.00,0,5,3,10,3.33,1,2,0,1,,,9,11.7,11.7,10.2,,122,
317,Keenan Allen,LAC,WR,30,2,2,0,0,0,0,0,0,0,,0,6,6,77,12.83,0,0,0,0,,,8,13.7,13.7,10.7,,123,
318,Dan Arnold,JAX,TE,27,7,0,0,0,0,0,0,0,0,,0,5,4,78,19.50,0,0,0,0,,,8,11.8,11.8,9.8,,60,
319,Gary Brightwell,NYG,RB,23,7,0,0,0,0,0,0,4,19,4.75,1,0,0,0,,0,0,0,1,,,8,7.9,7.9,7.9,,86,
320,A.J. Green,ARI,WR,34,5,3,0,0,0,0,0,0,0,,0,22,10,56,5.60,0,0,0,0,1,,8,17.6,17.6,12.6,,124,
321,Justin Jackson,DET,RB,26,6,0,0,0,0,0,0,8,19,2.38,0,3,2,4,2.00,1,0,0,1,,,8,10.3,10.3,9.3,,85,
322,Johnny Mundt,MIN,TE,28,6,5,0,0,0,0,0,0,0,,0,13,11,75,6.82,0,0,0,0,,,8,18.5,18.5,13.0,,61,
323,Brett Rypien,DEN,QB,26,1,1,24,46,225,0,1,3,9,3.00,0,0,0,0,,0,1,0,0,,,8,7.9,8.9,8.9,,42,
324,Brock Wright,DET,TE,24,6,2,0,0,0,0,0,0,0,,0,5,5,82,16.40,0,0,0,0,,,8,13.2,13.2,10.7,,59,
325,John Bates,WAS,TE,25,6,3,0,0,0,0,0,0,0,,0,14,9,73,8.11,0,1,0,0,,,7,16.3,16.3,11.8,,62,
326,David Bell,CLE,WR,22,7,1,0,0,0,0,0,0,0,,0,9,7,73,10.43,0,0,0,0,,,7,14.3,14.3,10.8,,125,
327,DeeJay Dallas,SEA,RB,24,7,0,0,1,0,0,1,12,61,5.08,0,5,5,29,5.80,0,0,0,0,,,7,12.0,13.0,10.5,,87,
328,D'Wayne Eskridge,SEA,WR,25,7,0,0,0,0,0,0,2,10,5.00,0,9,6,55,9.17,0,0,0,0,,,7,12.5,12.5,9.5,,129,
329,Connor Heyward,PIT,TE,23,7,0,0,0,0,0,0,0,0,,0,6,5,67,13.40,0,0,0,0,,,7,11.7,11.7,9.2,,63,
330,Tom Kennedy,DET,WR,26,3,1,0,0,0,0,0,0,0,,0,8,5,68,13.60,0,0,0,0,,,7,11.8,11.8,9.3,,128,
331,Ty Montgomery,NWE,WR,29,1,0,0,0,0,0,0,2,-2,-1.00,0,4,3,15,5.00,1,0,0,1,,,7,10.3,10.3,8.8,,126,
332,Brandon Powell,LAR,WR,27,6,1,0,0,0,0,0,7,2,0.29,0,10,9,70,7.78,0,0,0,0,,,7,16.2,16.2,11.7,,127,
333,Skylar Thompson,MIA,QB,25,2,1,26,46,255,0,1,1,9,9.00,0,0,0,0,,0,1,1,0,,,7,7.1,9.1,8.1,,43,
334,Tutu Atwell,LAR,WR,23,5,0,0,0,0,0,0,1,9,9.00,0,4,1,54,54.00,0,0,0,0,,,6,7.3,7.3,6.8,,133,
335,Andrew Beck,DEN,TE,26,7,4,0,0,0,0,0,1,-1,-1.00,0,6,3,59,19.67,0,0,0,0,,,6,8.8,8.8,7.3,,66,
336,Jamison Crowder,BUF,WR,29,4,0,0,0,0,0,0,0,0,,0,13,6,60,10.00,0,1,0,0,,,6,12.0,12.0,9.0,,135,
337,Josiah Deguara,GNB,TE,25,7,0,0,0,0,0,0,0,0,,0,6,5,56,11.20,0,0,0,0,,,6,10.6,10.6,8.1,,67,
338,Jalen Guyton,LAC,WR,25,3,0,0,0,0,0,0,0,0,,0,4,2,64,32.00,0,0,0,0,,,6,8.4,8.4,7.4,,130,
340,Marcus Johnson,NYG,WR,28,4,3,0,0,0,0,0,0,0,,0,10,5,60,12.00,0,0,0,0,,,6,11.0,11.0,8.5,,136,
341,Jake Kumerow,BUF,WR,30,3,1,0,0,0,0,0,0,0,,0,5,4,64,16.00,0,0,0,0,,,6,10.4,10.4,8.4,,131,
342,Marcedes Lewis,GNB,TE,38,7,7,0,0,0,0,0,0,0,,0,1,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,64,
343,Terrace Marshall Jr.,CAR,WR,22,4,1,0,0,0,0,0,0,0,,0,8,6,61,10.17,0,0,0,0,,,6,12.1,12.1,9.1,,134,
344,Skyy Moore,KAN,WR,22,7,2,0,0,0,0,0,0,0,,0,12,6,100,16.67,0,2,2,0,,,6,12.0,17.0,9.0,,137,
345,Dare Ogunbowale,HOU,RB,28,6,0,0,0,0,0,0,1,8,8.00,0,7,5,54,10.80,0,0,0,0,,,6,11.2,11.2,8.7,,89,
346,MyCole Pruitt,ATL,TE,30,3,1,0,0,0,0,0,0,0,,0,1,1,2,2.00,1,0,0,1,,,6,7.2,7.2,6.7,,65,
347,Patrick Ricard,BAL,RB,28,7,7,0,0,0,0,0,3,8,2.67,0,8,7,56,8.00,0,0,0,0,,,6,13.4,13.4,9.9,,88,
348,Giovanni Ricci,CAR,RB,26,7,2,0,0,0,0,0,0,0,,0,6,5,58,11.60,0,0,0,0,,,6,10.8,10.8,8.3,,90,
349,Mike Strachan,IND,WR,25,7,0,0,0,0,0,0,0,0,,0,8,3,59,19.67,0,0,0,0,,,6,8.9,8.9,7.4,,138,
350,Mike Thomas,CIN,WR,28,7,1,0,0,0,0,0,0,0,,0,8,2,38,19.00,0,0,0,0,1,,6,7.8,7.8,6.8,,139,
351,Kevin White,NOR,WR,30,2,0,0,0,0,0,0,0,0,,0,2,1,64,64.00,0,0,0,0,,,6,7.4,7.4,6.9,,132,
